"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Hyophila involuta" "SPEED2ZERO" "Bryophytes" "Hyophila involuta (Hook.) A.Jaeger" "SPECIES" "INN" NA "NT" NA "Hyophila" "Pottiaceae" "Pottiales" "Bryopsida" "Bryophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "dioicous" "rare" 6.7 6 7.5 8.5 1 3000 1 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 59 5 0 2 2 0 0 0 0 0 0 0 1 0 0 "open" 0 0 1 8 4 9 5 5 0 8 4 8 4 6 10.05 1135.4 164 932 1700 1034990.3978359 "NO"
"Hypnum andoi" "SPEED2ZERO" "Bryophytes" "Hypnum andoi A.J.E.Sm." "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 1 "erect_to_inclined" 1 1 0 "dioicous" "common" 16.7 17 56.67 20.5 0 90 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 0 0 0 1 0 2 9 0 0 1 43 1 14 0 0 0 0 "closed" 0 0 0 6 3 3 2 3 0 4 4 3 2 3 9.05 819.2 5 1502.5 3000 387537.807197842 "NO"
"Hypnum bambergeri" "SPEED2ZERO" "Bryophytes" "Campylium bambergeri (Schimp.) Hedenäs, Schlesak & D.Quandt" "SPECIES" "INN" NA "EN" NA "Campylium" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 18 60 15 0 300 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 5 0 0 2 21 5 3 27 1 1 0 0 0 0 0 0 0 0 "open" 0 0 0 5 3 8 3 3 0 1 1 8 3 6 2.65 746.7 550 1715 2880 242152.761417281 "NO"
"Hypnum callichroum" "SPEED2ZERO" "Bryophytes" "Stereodon callichrous (Brid.) Brid." "SPECIES" "INN" NA "LC" NA "Stereodon" "Stereodontaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 24 65 13 0 76 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 24 33 0 1 9 1 4 1 5 1 18 0 0 1 7 0 0 0 0 "closed" 0 1 0 7 5 6 3 4 0 1 2 5 3 6 6.45 706.4 760 2375 3990 1971969.53006446 "NO"
"Hypnum cupressiforme" "SPEED2ZERO" "Bryophytes" "Hypnum cupressiforme Hedw." "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 21 46.67 16 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 4 559 0 6 6 96.5 1 4.5 147 1 30.5 1 398 1 434.5 0 1.5 0 0 "mix" 0 0 4 0 3 0 3 5 0 0 3 0 0 0 5.55 712.1 0 1300 2600 226724.576029776 "NO"
"Hypnum cupressiforme aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "CR bis LC, DD" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 18 85 16.75 0 200 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 5 0 0 0 4 0 1 0 1 4 1 12 1 14 0 0 0 0 "closed" 0 0 0 6 3 6 4 5 0 5 3 6 3 4 9.25 785 0 300 600 64572.0034322916 "YES"
"Hypnum cupressiforme subsp. cupressiforme" "SPEED2ZERO" "Bryophytes" NA "SUBSPECIES" NA NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "rare" 16.7 16 73.33 12 0 110 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6 0 0 0 7 0 1 8 1 1 1 1 1 10 0 0 0 0 "mix" 0 0 0 5 3 8 4 3 0 2 2 6 3 7 1.35 799.2 300 1502.5 2700 1667323.05502637 "YES"
"Hypnum cupressiforme subsp. lacunosum" "SPEED2ZERO" "Bryophytes" "Hypnum cupressiforme var. lacunosum Brid." "SUBSPECIES" NA NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 8 55 15 0 22 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 17 0 0 0 15 0 0 5 0 3 1 2 0 0 0 0 0 0 "closed" 0 0 0 5 3 4 0 3 0 4 4 4 0 4 8.45 820.1 0 0 600 64572.0034322916 "NO"
"Hypnum cupressiforme subsp. resupinatum" "SPEED2ZERO" "Bryophytes" "Hypnum resupinatum Taylor" "SUBSPECIES" NA NA NA NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 22 60 13.5 0 22 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 1 0 0 4 1 8 1 1 1 1 0 0 0 0 "closed" 0 0 0 7 4 5 2 2 0 3 3 4 3 6 5.85 756.4 20 1225 2700 1034990.3978359 "YES"
"Hypnum cupressiforme subsp. subjulaceum" "SPEED2ZERO" "Bryophytes" "Hypnum cupressiforme var. subjulaceum Molendo" "SUBSPECIES" NA NA "NT" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "pleurocarpous" "annual" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 15 46.67 12.75 0 650 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 8 0 0 1 2 1 0 5 1 1 0 0 0 0 0 0 0 0 "open" 0 0 0 5 0 5 2 2 0 2 2 8 3 7 4.25 1443.1 500 1637.5 3000 85506.9142792737 "NO"
"Hypnum cupressiforme var. cupressiforme" "InfoSpecies" "Bryophytes" "Hypnum cupressiforme var. cupressiforme" "VARIETY" NA NA NA NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "rare" 16.7 13 30 13.5 0 76 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6 0 0 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 "mix" 0 0 0 4 3 4 2 4 0 6 4 9 3 5 5.85 736.3 15 1050 2190 613687.340636411 "YES"
"Hypnum cupressiforme var. lacunosum" "InfoSpecies" "Bryophytes" "Hypnum cupressiforme var. lacunosum Brid." "VARIETY" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "rare" 16.7 10 40 14 0 200 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 16 0 0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 "closed" 0 0 0 5 3 6 3 4 0 6 4 4 2 5 6.25 828.6 10 415 0 933200.226211342 "YES"
"Hypnum cupressiforme var. resupinatum" "InfoSpecies" "Bryophytes" "Hypnum resupinatum Taylor" "VARIETY" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "occasional" 16.7 8 10 13 0 135 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 0 2 1 0 0 1 0 0 0 0 "closed" 0 0 0 7 3 1 2 2 0 3 3 5 3 6 4.65 750.3 0 1100 2000 2403038.57175822 "YES"
"Hypnum cupressiforme var. subjulaceum" "InfoSpecies" "Bryophytes" "Hypnum cupressiforme var. subjulaceum Molendo" "VARIETY" "INN" NA NA NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect" 1 1 0 "dioicous" "common" 16.7 8.5 30 15 0 60 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 3 5 3 4 0 8 5 5 2 5 11.35 754.5 0 215 0 653868.13561013 "YES"
"Hypnum fertile" "InfoSpecies" "Bryophytes" "Pseudohygrohypnum fertile (Sendtn.) Jan Kučera & Ignatov" "SPECIES" NA NA NA NA "Pseudohygrohypnum" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "monoicous" "common" 16.7 26 100 12 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 10 1 6 0 0 0 0 "closed" 0 0 0 6 2 2 2 3 0 4 3 3 2 7 6.85 848 0 0 0 378536.181746424 "NO"
"Hypnum hamulosum" "SPEED2ZERO" "Bryophytes" NA "SPECIES" "INN" NA "EN" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 0.5 17.83 14 0 135 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 12 0 5 0 20 0 1 4 0 0 1 7 0 0 0 0 0 0 "closed" 0 0 0 6 3 9 4 4 0 4 3 5 3 6 5.25 746.7 0 1002.5 2000 653868.13561013 "NO"
"Hypnum imponens" "InfoSpecies" "Bryophytes" "Callicladium imponens (Hedw.) Hedenäs, Schlesak & D.Quandt" "SPECIES" NA NA NA NA "Callicladium" "Callicladiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 30 60 17.5 0 400 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 33 0 0 0 2 0 1 5 1 31 1 0 1 7 0 0 0 0 "open" 0 0 0 7 3 1 1 2 0 3 3 8 3 4 7.85 786.7 10 1005 2000 64572.0034322916 "NO"
"Hypnum jutlandicum" "SPEED2ZERO" "Bryophytes" "Hypnum jutlandicum Holmen & E.Warncke" "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 19 90 14 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 16 0 0 0 6 0 1 3 1 10 1 4 1 0 0 0 0 0 "mix" 0 0 0 2 3 2 2 2 0 3 4 7 2 4 5.75 709.6 0 750 1500 613687.340636411 "NO"
"Hypnum pallescens" "SPEED2ZERO" "Bryophytes" NA "SPECIES" "INN" NA "LC" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "pleurocarpous" "annual" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 17 50 17 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 14 0 0 3 0 0 1 52 1 0 1 1 0 0 0 0 0 0 "mix" 0 0 0 3 2 8 3 4 0 8 5 7 4 5 9.15 731.8 0 0 600 226724.576029776 "NO"
"Hypnum pallescens var. reptile" "InfoSpecies" "Bryophytes" "Jochenia pallescens (Hedw.) Hedenäs, Schlesak & D.Quandt" "VARIETY" "INN" NA NA NA "Jochenia" "Jocheniaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 "pleurocarpous" "annual" "perennial" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 35 100 11 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 20 0 0 1 8 0 0 5 1 0 1 6 1 2 0 0 0 0 "closed" 0 0 0 6 3 6 3 6 0 4 4 5 2 6 4.55 811 0 765 1450 2727303.73239783 "YES"
"Hypnum procerrimum" "SPEED2ZERO" "Bryophytes" "Pseudostereodon procerrimus (Molendo) M.Fleisch." "SPECIES" "INN" NA "EN" NA "Pseudostereodon" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "rare" 16.7 1.1 35 13.5 0 500 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 71 0 1 0 5 3 1 31 1 3 0 80 0 105 0 0 0 0 "closed" 0 0 0 4 3 7 4 5 0 2 0 5 2 7 -3.25 900.7 50 1104 2650 2727303.73239783 "NO"
"Hypnum recurvatum" "SPEED2ZERO" "Bryophytes" "Drepanium fastigiatum (Brid.) Lange & C.E.O.Jensen" "SPECIES" "INN" NA "LC" NA "Drepanium" "Amblystegiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "monoicous" "occasional" 16.7 12 35 12.5 0 750 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 4 0 0 0 19 1 0 0 1 1 0 1 0 2 0 0 0 0 "open" 0 0 0 4 4 8 2 3 0 2 1 7 4 7 2.15 758.9 400 1650 2900 560851.105945664 "NO"
"Hypnum resupinatum" "InfoSpecies" "Bryophytes" "Hypnum resupinatum Taylor" "SPECIES" NA NA "DD" NA "Hypnum" "Hypnaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "erect_to_inclined" 1 1 0 "dioicous" "occasional" 16.7 17 60 11.25 0 60 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 4 0 0 2 0 2 1 44 1 4 0 0 0 0 "mix" 0 0 0 5 3 3 2 3 0 4 3 6 1 3 8.95 712.7 0 400 1000 613687.340636411 "NO"
