"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Tgroup_angio" "Tgroup_plant" "Life_form1" "Life_form2" "Life_form3" "Woodiness" "Growth" "Height_m" "Root_depth" "Leaf_type" "Leaf_area_m2" "LMA_g.m2" "SLA_m2.kg" "SSD_mg.mm3" "LDMC_g.g" "Nmass_mg.g" "C.N_perct" "Diaspore_mass_mg" "Diaspore_dispersal1" "Diaspore_dispersal2" "Flowering_months" "Pop_config" "Ter" "Aqu" "Aer" "HABfi_1.1" "HABfi_1.2" "HABfi_1.3" "HABfi_1.4" "HABfi_2.1" "HABfi_2.2" "HABfi_2.3" "HABfi_2.4" "HABfi_2.5" "HABfi_2.6" "HABfi_2.7" "HABfi_2.8" "HABfi_2.9" "HABfi_3.1" "HABfi_3.2" "HABfi_3.3" "HABfi_3.4" "HABfi_3.5" "HABfi_4.1" "HABfi_4.2" "HABfi_5.1" "HABfi_5.2" "HABfi_6.1" "HABfi_6.2" "HABfi_6.3" "HABfi_6.4" "HABfi_6.5" "HABfi_6.6" "HABfi_6.7" "HABfi_7.1" "HABfi_7.2" "HABfi_7.3" "HABfi_7.4" "HABfi_7.5" "HABfi_7.6" "HABfi_8.1" "HABfi_8.2" "HABfi_9.1" "HABfi_9.2" "HABfi_9.2.2" "HABfi_9.3" "HABfi_9.4" "HABfi_9.5" "Geo_class" "EIVoa_Moisture" "EIVeu_Moisture" "EIVeu_M_range" "EIVoa_pH" "EIVeu_pH" "EIVeu_pH_range" "EIVoa_Nitrogen" "EIVeu_Nitrogen" "EIVeu_N_range" "EIVoa_Calcareous" "EIVeu_Temp" "EIVeu_T_range" "EIVeu_Light" "EIVeu_L_range" "Elev_class" "Elevation_low" "Elevation" "Elevation_up" "Dispersal_min" "Dispersal_km" "Dispersal_max" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Pisum sativum subsp. sativum" "SPEED2ZERO" "Vascular_plants" "Lathyrus oleraceus var. oleraceus" "SUBSPECIES" "NEO" NA NA NA "Lathyrus" "Fabaceae" "Fabales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 1.093 4 "Broadleaved" 749.58 20.412 37.349277778 0.174 0.104145 28.808 17.0214064933333 1.557 "Meteorochory" "None" "6-9" 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 "Mixed" 3 3.82919563821846 1.95303698043131 1.875 6.738929992379 2.78489852488579 2 6.23153365395112 4.12111780962213 2 4.89597815398008 3.2278594289727 6.74540979314259 3.15893148070486 "alt_montane" 1.19723263749118 288.552342144965 1122.64405184729 0.01 0.255 0.5 4153.29548205355 "NO"
"Pittosporum coriaceum" "EEA" "Vascular_plants" "Pittosporum coriaceum Dryand. ex Aiton" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Pittosporum" "Pittosporaceae" "Apiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.922 3.5 "Broadleaved" 7290.41 116.032 14.3376218796778 0.235 0.204 18.21 33.029478925 1.719 "Meteorochory" "None" "6-7" 2 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 1.66666666666667 2.4234887364915 1.79969567591087 3 9.32656695490975 2.20002166930094 1.4 1.95200161677596 2.3506172108744 3 5.07407149575204 2.26672905505109 8.81388487414542 2.20017409191605 "alt_montane" 519.445179354085 844.727095402566 1730.23438516757 1e-04 0.00055 0.005 500.686245265378 "NO"
"Pittosporum tobira" "InfoSpecies" "Vascular_plants" "Pittosporum tobira (Murray) Aiton fil." "SPECIES" "NEO" NA NA NA "Pittosporum" "Pittosporaceae" "Apiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Nanophanerophyte" "None" "None" "Woody" "Shrub_tree" 6.09 3 "Broadleaved" 3000 63.814 15.1332665294737 0.563 0.0001574882251789 18.393 24.6008265011111 37.644 "Anemochory" "None" "3-5" 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 2 2.80224448790185 2.51647838986838 2.6 5.17440245337955 2.68030083831066 2.6 4.96923387271174 2.52124553256069 2.2 6.85606350013289 2.7335329117944 7.29425691711974 2.86254964850116 "alt_lowlands" 0.318948241312032 132.874824758188 649.429596896778 0.4 0.95 1.5 1216.72554457785 "NO"
"Plantago afra" "EEA" "Vascular_plants" "Plantago afra L." "SPECIES" NA "No" NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.255 1 "Broadleaved" 805 23.903 28.0251726431579 0.19 0.033816 21.773 27.3 0.824 "Anemochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 1.33333333333333 2.30620834805452 2.61944748529895 2.125 8.01334138779759 3.4405305040846 1.4 4.47240921847899 2.93373504378909 2 6.29526148245286 7.51298942993228 8.41954622475872 4.24375550458456 "alt_subalpine" 455.236827490925 554.775223215593 1714.79011251574 1e-04 0.00055 0.001 911.549144108674 "NO"
"Plantago algarbiensis" "EEA" "Vascular_plants" "Plantago algarbiensis Samp." "SPECIES" NA "Yes" NA "ENDANGERED" "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.448 1 "Broadleaved" 811.54 9.005 43.65 0.166 0.13 39.936 12.3101977766667 2.989 "Meteorochory" "None" "6-9" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3.66666666666667 5.41681112628312 3.21634404688372 2 5.68810462819733 5.08678900907586 2.6 5.98172949187385 4.17125177501044 2.2 6.42336014090955 4.50265771280715 7.91160514217412 3.57733223680534 "alt_montane" 380.706977886919 433.318282627536 1245.5962186933 0.001 0.00055 0.005 802.684702170474 "NO"
"Plantago almogravensis" "EEA" "Vascular_plants" "Plantago algarbiensis Samp." "SPECIES" NA "Yes" NA "ENDANGERED" "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.404 2 "Broadleaved" 2958.08 32.853 34.931 0.151 0.13 31.075 15.9333333333333 3.965 "Anemochory" "None" "6-10" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 5.70592034093145 2.85699572244277 2 6.59268118171505 3.63962560503662 2 5.89733682623206 3.35157380706159 2 6.28480117749743 3.05372255392802 8.21266266365503 2.78550879848563 "alt_lowlands" 121.877596350627 218.928751063248 576.381521500172 1e-04 0.0085 0.005 30.0140659517903 "NO"
"Plantago alpina" "SPEED2ZERO" "Vascular_plants" "Plantago alpina L." "SPECIES" "INN" NA "LC" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.072 1 "Broadleaved" 42.7 50.711 12.7526106650588 0.203 0.188078663951836 34.01 15.9018159833333 0.58 "Endochory" "None" "5-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3 4.32691544680447 2.55231708577924 1.4 3.15710057954311 4.06150431089774 1.4 1.76474950737155 3.33618423079489 1.8 1.95951996627527 3.3566187933471 7.96946512535461 2.75732414680275 "alt_alpine" 1353.19260425379 1636.41380726662 2544.64610734212 1e-04 0.00055 0.001 584.089706864655 "NO"
"Plantago altissima" "InfoSpecies" "Vascular_plants" "Plantago altissima L." "SPECIES" "OTH" NA NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.577 4 "Broadleaved" 49970.25 44.619 17.4039076292921 0.154 0.125 34.328 12.27 2.2848 "Endochory" "Dysochory" "5-8" 2 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Mixed" 3.66666666666667 5.8399414499468 3.14315415917261 2 6.66454488700686 3.69757926643873 2 5.01411423560796 4.66476977064355 2 5.42819960754894 3.78405385906815 7.5839897420281 4.24241945646296 "alt_lowlands" 2.33410522239051 112.813782946532 633.448162415169 0.001 0.003 0.005 5966226.06201113 "NO"
"Plantago arenaria" "SPEED2ZERO" "Vascular_plants" "Plantago arenaria Waldst. & Kit." "SPECIES" "INN" NA "EN" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Eudicotyledon" "Angiosperm" "Therophyte" "None" "None" "non-woody" "Herb_non_gram" 0.316666666666667 2.5 "Broadleaved" 96 48.193 21.615 0.21 0.213572007333333 23.15 25.77123526125 1.08 "Endochory" "Epichory" "6-9" 2 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 1.33333333333333 2.56958224543394 3.67568230836402 2 6.7173496776806 5.18602152140804 2.6 4.34067926511419 5.54155414632674 2 5.4050589548066 3.75609893541592 8.24202086807096 3.02258212801382 "alt_lowlands" 0 83.1335598858141 429.675991840065 1e-04 0.00055 0.001 3807856.63077888 "NO"
"Plantago argentea" "InfoSpecies" "Vascular_plants" "Plantago argentea Chaix" "SPECIES" "OTH" NA NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.247 4 "Broadleaved" 461.05 53.222 14.2042803519845 0.243 0.0001732312680813 22.59 16.57 2.25 "Endochory" "Dysochory" "5-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 "Calcareous" 1.33333333333333 2.4695005743378 3.48608881062336 2.6 8.29853794732518 3.34601791909712 1.4 2.57981505596519 4.89708234070311 2.2 4.6054610114575 4.7516583616688 7.48859118517834 3.02893556077826 "alt_subalpine" 126.063767379047 612.354850888814 1738.29883281387 0.001 0.003 0.005 4753.07281382904 "NO"
"Plantago atrata" "SPEED2ZERO" "Vascular_plants" "Plantago atrata Hoppe" "SPECIES" "INN" NA "LC" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.109 1 "Broadleaved" 934.29 83.355 10.5500332420273 0.211 0.22 18.242 20.6808256166667 2.936 "Endochory" "None" "5-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.43216579598448 4.9950251029043 2.6 6.9999775926863 5.49079879400234 1.4 3.85407259561141 4.93352605326733 2.2 2.12192239520174 4.49447099382959 8.16219849527991 2.80345795544544 "alt_alpine" 1301.87392017791 1642.28066239135 2452.9117196605 1e-04 0.00055 0.001 462.338680405676 "NO"
"Plantago atrata subsp. atrata" "SPEED2ZERO" "Vascular_plants" "Plantago atrata subsp. atrata" "SUBSPECIES" "INN" NA NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.0954166666666667 2 "Broadleaved" 204.82 38.099 27.0566666666667 0.173 0.2075495 22.879 16.73 0 "Anemochory" "None" "6-7" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.52344675987059 4.39451900524112 2 7.56985837561991 3.60285703592545 2 4.47293076913609 5.03753211085402 2.2 2.14443844116884 4.47056366016131 7.32806909067385 4.86700937206534 "alt_alpine" 1273.0494468026 1483.54071353199 2276.96711747862 1e-04 0.00055 0.001 38.0598804905551 "NO"
"Plantago coronopus" "SPEED2ZERO" "Vascular_plants" "Plantago coronopus L." "SPECIES" "NEO" NA NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.073 1 "Broadleaved" 199.98 62.319 16.4583333333333 0.15 0.102 11.78 36.0433333333333 0.156 "Endochory" "None" "4-10" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3.5 5.18121287362843 3.68971210848717 2 6.82590765299244 3.79149502567275 2 4.4898845303975 3.68246317247119 2 5.53049708911347 3.68908724885326 8.33326781757209 2.55343233208615 "alt_lowlands" -0.315800351366812 0.572823442509869 443.283119277445 1e-04 0.00055 0.001 2259200.82549805 "NO"
"Plantago famarae" "EEA" "Vascular_plants" "Plantago famarae Svent." "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "Nanophanerophyte" "None" "None" "Woody" "Tree" 7.276 4 "Broadleaved" 368.31 132.1 7.5107147908 0.53 0.333842859148 8.763 32.21711973 493.029525 "Endochory" "None" "7-9" 4 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 "Calcareous" 3 4.39018278407775 3.12649972246834 2 4.53944659273493 4.32115153087336 1.4 3.37749566399475 4.05632119280923 2 4.46569909605783 3.69339315298482 6.1453604186861 9.70293278973065 "alt_montane" 150.066323681535 281.194319303623 1007.4324924595 0.4 0.95 1.5 101.734179715331 "NO"
"Plantago lanceolata" "SPEED2ZERO" "Vascular_plants" "Plantago lanceolata L." "SPECIES" "INN" NA "LC" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.179 2.5 "Broadleaved" 974.36 53.748 19.1059144462963 0.23 0.131764419316071 22.454 16.93954744 1.363 "Endochory" "Dysochory" "4-9" 3 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 4.09434649685769 5.4860612460631 2 5.84913158498846 6.24851817684718 2 4.93113843316086 5.87612226922453 2 4.3719015209643 5.87973755863702 6.66846996310844 4.4395878129883 "alt_subalpine" 62.1363581250325 397.678489252371 1590.11072588706 1e-04 0.00055 0.001 5767756.13397834 "NO"
"Plantago major" "SPEED2ZERO" "Vascular_plants" "Plantago major L." "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.167 2.5 "Broadleaved" 4852.23 53.228 23.96859901375 0.18 0.16 18.803 15.2666666666667 0.22 "Endochory" "Epichory" "6-10" 3 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3.66666666666667 4.56144212134621 4.17962681006027 2 5.86599513346682 5.67044914994823 2.6 6.28406166059638 5.44126871993151 2 4.39914234081471 5.36475631006831 7.33584712437689 4.74600072364237 "alt_montane" 385.975788124287 516.172911326596 1857.15061157483 1e-04 0.00055 0.001 1988957.70918335 "NO"
"Plantago major subsp. intermedia" "SPEED2ZERO" "Vascular_plants" "Plantago uliginosa F.W.Schmidt" "SUBSPECIES" "INN" NA "LC" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.44 1.5 "Broadleaved" 615.86 29.583 37.945 0.171 0.106145 22.46 13.1676268233333 0.033 "Meteorochory" "None" "6-10" 3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 3 5.65051663218412 3.65723509946323 2 5.54936024730038 5.13358594968332 2 5.41300455889823 4.75320423707266 2 4.84008923757107 5.68515432957513 7.10176221742672 4.77638776957988 "alt_montane" 121.883488705488 275.533683162908 883.977748666292 0.01 0.255 0.5 3039843.66144559 "NO"
"Plantago major subsp. major" "SPEED2ZERO" "Vascular_plants" "Plantago major subsp. major" "SUBSPECIES" "INN" NA "LC" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.398 3 "Broadleaved" 3601 75.758 18.5 0.196 0.14 21.577 34.1043048833333 0.05204 "Anemochory" "None" "8-10" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Mixed" 3 4.44937785421611 3.1119372619051 2 6.10805267126975 6.02657163955302 2.6 6.41167028576174 3.03700250932262 2 4.47801135475948 7.52294152622366 7.11652567696036 5.58186129050073 "alt_subalpine" 382.640496643094 457.704818576729 1518.50560105157 0.001 0.003 0.005 8530.59578467682 "NO"
"Plantago malato-belizii" "EEA" "Vascular_plants" "Plantago malato-belizii Lawalrée" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.4 1.5 "Broadleaved" 1224.97 38.023 22.9043341176471 0.208 0.197 19.051 17.0130167066667 3.9 "Anemochory" "None" "7-8" 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Silicious" 3.66666666666667 6.31442134345873 2.85419988482495 1.4 3.85262826957312 4.13982516448305 1.4 2.71282915326945 2.3957875945722 1.33333333333333 4.52331834979459 3.36101806677208 8.38798676377627 3.68431558736774 "alt_montane" 264.293683019633 590.207720999149 1001.0525908685 0.001 0.00055 0.001 58.1867732706622 "NO"
"Plantago maxima" "EEA" "Vascular_plants" "Plantago maxima Juss. ex Jacq." "SPECIES" NA "No" NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.525 2 "Broadleaved" 1825.7 38.425 19.9569038875 0.18 0.119 33.143 19.7 0.33 "Anemochory" "None" "6-9" 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Calcareous" 3 4.85552617704879 3.86418037619462 2.6 6.7326698165695 5.27715110394323 2.6 4.51470615167878 5.55853433268127 2.2 4.4330294489369 2.57341193373532 7.96142985841111 3.00903027585262 "alt_subalpine" 376.856633502508 425.899971797509 1690.94483540163 0.001 0.003 0.005 546.663636688516 "NO"
"Plantago media" "SPEED2ZERO" "Vascular_plants" "Plantago media L." "SPECIES" "INN" NA "LC" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "None" "None" "non-woody" "Herb_non_gram" 0.203 3 "Broadleaved" 4662.67 52.872 23.96859901375 0.178 0.156 21.655 16.73 0.334 "Endochory" "Myrmecochory" "5-8" 2 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "Mixed" 2 3.68345250424844 3.16245551499315 2.5 7.10677236169246 4.18918083309499 1.4 3.52567641108169 5.10125953947411 2 4.18817074205088 4.84442313746458 7.20909060396244 3.81854244701452 "alt_montane" 342.03984860017 624.007019115239 1775.34852281911 0.001 0.003 0.005 1216.72554457785 "NO"
"Plantago ovata" "EEA" "Vascular_plants" "Plantago ovata Forssk." "SPECIES" NA "No" NA NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "LongLived_Hemicryptophyte" "Therophyte" "None" "non-woody" "Herb_non_gram" 0.1 3 "Broadleaved" 24.9 110.326 20.825244715 0.219 0.234 28.367 17.53 1.834 "Meteorochory" "None" "4-6" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "Mixed" 3 3.43426609013316 4.86255336458001 2 7.33646387876579 3.39163640276588 1.4 3.87783390819888 3.99082361980623 2 5.22207764302075 2.97074508410643 7.89289492128118 2.81347094099824 "alt_lowlands" 219.026525125979 430.033748985994 1097.42271980513 1e-04 0.00055 0.001 1585.87376688249 "NO"
"Plantago sempervirens" "InfoSpecies" "Vascular_plants" "Plantago sempervirens Crantz" "SPECIES" NA NA "RE" NA "Plantago" "Plantaginaceae" "Lamiales" "Magnoliopsida" "Tracheophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "Eudicotyledon" "Angiosperm" "nWoody_Chamaephyte" "None" "None" "non-woody" "Herb_ng_shrub" 0.4 5 "Broadleaved" 288.69 107.527 5.96026051794909 0.24 0.2378625907867 15.855 13.47 2.02 "Endochory" "None" "5-8" 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 "Calcareous" 1.33333333333333 2.80672540513806 2.96715998036755 2.6 7.20435323282546 5.10991960831577 2 3.18381954823825 4.90093670601151 2.2 5.52712385126427 4.94263491095686 8.32697711714272 3.72118537195712 "alt_montane" 49.1685760010458 177.236336570095 1352.75248119793 0.001 0.003 0.005 257.719560028736 "NO"
