"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Growth" "Life_form" "Life_strategy" "Epiphyte" "Seta_caps" "Peristome" "Rhizoids" "Perm_proto" "Mating_type" "Sporophyte_freq" "Gen_length_y" "Seta_max_len_mm" "Gam_size_mm" "Spore_size_µm" "Veg_propagules" "Vp_max_size_µm" "Vp_gem" "Vp_tub" "Vp_bul" "Vp_lea" "vp_bra" "Vp_freq" "Ter" "Aqu" "Aer" "HABsb_1.1.0" "HABsb_1.1.3" "HABsb_1.2" "HABsb_1.2.1" "HABsb_1.2.1.1" "HABsb_1.2.2" "HABsb_1.2.3" "HABsb_1.2.4" "HABsb_1.3" "HABsb_1.3.2" "HABsb_1.3.3" "HABsb_2" "HABsb_2.0" "HABsb_2.1" "HABsb_2.1.2" "HABsb_2.2" "HABsb_2.2.2" "HABsb_2.2.3" "HABsb_2.2.5" "HABsb_2.3" "HABsb_2.4" "HABsb_2.4.1" "HABsb_2.5" "HABsb_2.5.1" "HABsb_3" "HABsb_3.2" "HABsb_3.2.1" "HABsb_3.2.2" "HABsb_3.3" "HABsb_3.3.1" "HABsb_3.3.2" "HABsb_3.4" "HABsb_3.4.1" "HABsb_3.4.1.2" "HABsb_3.4.1.3" "HABsb_3.4.2" "HABsb_3.4.2.1" "HABsb_4.1" "HABsb_4.1.1" "HABsb_4.1.2" "HABsb_4.2" "HABsb_4.2.1" "HABsb_4.3" "HABsb_4.3.1" "HABsb_4.3.4" "HABsb_4.3.7" "HABsb_4.4" "HABsb_4.4.2" "HABsb_4.5" "HABsb_5" "HABsb_5.2" "HABsb_5.3" "HABsb_5.3.2" "HABsb_5.3.9" "HABsb_5.4" "HABsb_5.4.1" "HABsb_5.4.5" "HABsb_6" "HABsb_6.1" "HABsb_6.2" "HABsb_6.2." "HABsb_6.3" "HABsb_6.3.1" "HABsb_6.3.7" "HABsb_6.3a" "HABsb_6.3b" "HABsb_6.3c" "HABsb_6.5" "HABsb_6.6" "HABsb_6.6.2" "HABsb_6.6.3" "HABsb_7" "HABsb_7.1" "HABsb_7.2" "HABsb_7.2.1" "HABsb_8" "HABsb_8.1" "HABsb_8.1.6" "HABsb_8.2" "HABsb_8.2.1" "HABsb_9.2" "HABsb_9.2.4" "ROCKbet_substr" "WETsb_substr" "DRYsb_substr" "TUFAsb_substr" "CalROCKsb_substr" "CalrWETsb_substr" "CalrDRYsb_substr" "SilROCKsb_substr" "SilrWETsb_substr" "SilrDRYsb_substr" "HUMUSbet_substr" "HUMUSsb_substr" "BARKbet_substr" "BARKsb_substr" "DEADWbet_substr" "DEADWsb_substr" "nWOODYbet_substr" "nWOODYsb_substr" "ANIMALbet_substr" "ANIMALsb_substr" "FORESTbet_substr" "MUDsb_substr" "WATERsb_substr" "SPECIALsb_substr" "EIVbet_Moisture" "EIVsb_Moisture" "EIVbet_pH" "EIVsb_pH" "EIVbet_Nutrients" "EIVbet_Na" "EIVbet_Temp" "EIVsb_Temp" "EIVbet_Light" "EIVsb_Light" "EIVbet_Cont" "AnnuMeanTemp" "AnnuPrecip" "Elevation_low" "Elevation" "Elevation_up" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Riccia glauca" "SPEED2ZERO" "Bryophytes" "Riccia glauca L." "SPECIES" "INN" NA "LC" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 3 20 85 0 40 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 21 184 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 "open" 2 0 0 7 3 5 3 4 1 5 4 8 3 5 9.45 931.6 200 800 1400 2727303.73239783 "NO"
"Riccia gougetiana" "InfoSpecies" "Bryophytes" "Riccia gougetiana Durieu & Mont." "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 7 20 165 0 40 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 4 1 6 4 4 2 9 5 9 5 5 11.75 693 50 525 1000 85506.9142792737 "NO"
"Riccia huebeneriana" "InfoSpecies" "Bryophytes" "Riccia huebeneriana Lindenb." "SPECIES" "INN" NA "CR" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "occasional" 3.3 4 10 62 0 400 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 8 4 5 2 4 0 5 5 9 4 5 8.25 843.6 0 300 600 2403038.57175822 "NO"
"Riccia huebeneriana subsp. huebeneriana" "InfoSpecies" "Bryophytes" "Riccia huebeneriana subsp. huebeneriana" "SUBSPECIES" NA NA "CR" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 "foliose" "turf" "perennial" 0 "erect" 0 1 0 "dioicous" "rare" 16.7 9 50 29.5 0 300 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 44 0 0 0 9 0 1 3 1 0 1 0 1 6 0 0 0 0 "mix" 0 0 0 5 3 5 3 4 0 6 4 4 3 4 12.65 927 0 1100 2340 1667323.05502637 "NO"
"Riccia ligula" "InfoSpecies" "Bryophytes" "Riccia ligula Steph." "SPECIES" NA NA "CR (PE)" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 1 16.5 95 0 260 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 3 5 4 5 0 9 5 8 4 4 13.25 894.5 0 500 1000 242152.761417281 "NO"
"Riccia michelii" "InfoSpecies" "Bryophytes" "Riccia michelii Raddi" "SPECIES" NA NA "CR" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "dioicous" "common" 3.3 2 10 105 0 260 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 3 7 4 5 0 9 5 8 4 4 12.25 848.5 0 500 1000 378536.181746424 "NO"
"Riccia nigrella" "InfoSpecies" "Bryophytes" "Riccia nigrella DC." "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 0 12.25 68 0 40 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 5 3 5 3 5 0 9 5 9 4 4 12.85 758.4 0 100 200 155082.978173357 "NO"
"Riccia rhenana" "InfoSpecies" "Bryophytes" "Riccia rhenana Lorb. ex Müll.Frib." "SPECIES" "INN" NA "EN" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "rosette" "annual_shuttle" 0 "erect" 0 1 0 "dioicous" "common" 3.3 7 17.5 117 0 260 0 0 0 0 0 "occasional" 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 1 0 9 5 6 4 6 0 6 4 7 3 5 5.45 711.4 100 245 390 378536.181746424 "NO"
"Riccia sorocarpa" "SPEED2ZERO" "Bryophytes" "Riccia sorocarpa Bisch." "SPECIES" "INN" NA "LC" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "rosette" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 0 14.17 79.5 0 3000 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 29 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 6 3 5 3 4 0 0 4 9 3 5 6.15 711.7 0 1200 2400 613687.340636411 "NO"
"Riccia sorocarpa subsp. sorocarpa" "SPEED2ZERO" "Bryophytes" "Riccia sorocarpa subsp. sorocarpa" "SUBSPECIES" "INN" NA "LC" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "shortLived_shuttle" 0 "erect" 0 1 0 "dioicous" "occasional" 6.7 1.1 25 66.5 0 400 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 16 133 0 0 0 0 2 0 0 1 1 0 1 0 0 0 0 0 0 "open" 1 0 1 7 3 5 3 6 0 5 4 9 3 3 9.55 674.4 0 625 1600 226724.576029776 "NO"
"Riccia subbifurca" "SPEED2ZERO" "Bryophytes" "Riccia subbifurca Warnst. ex Croz." "SPECIES" "INN" NA "VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 6 10 84.5 0 40 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "mix" 0 0 0 6 3 7 3 4 0 6 3 8 3 4 9.75 1012.3 50 725 1400 43355.4856212313 "NO"
"Riccia warnstorfii" "SPEED2ZERO" "Bryophytes" "Riccia warnstorfii Limpr. ex Warnst." "SPECIES" "INN" NA "VU" NA "Riccia" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 4 9.5 75 0 650 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 8 17 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 1 0 0 7 3 5 4 5 0 6 4 8 4 3 10.55 801.6 0 400 800 653868.13561013 "NO"
"Ricciocarpos natans" "InfoSpecies" "Bryophytes" "Ricciocarpos natans (L.) Corda" "SPECIES" "INN" NA "EN" NA "Ricciocarpos" "Ricciaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "rare" 3.3 8 12.5 45.5 0 260 0 0 0 0 0 "common" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "open" 0 23 0 8 5 6 5 6 0 6 4 9 2 5 6.25 707.2 0 500 1000 630553.931800631 "NO"
"Riella notarisii" "InfoSpecies" "Bryophytes" "Riella notarisii (Mont.) Mont." "SPECIES" NA NA "RE" NA "Riella" "Riellaceae" "Sphaerocarpales" "Marchantiopsida" "Marchantiophyta" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "thalloid" "mat" "annual_shuttle" 0 "erect" 0 1 0 "monoicous" "common" 3.3 0 9 86 0 260 0 0 0 0 0 "occasional" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "open" 0 0 0 9 5 6 0 5 5 9 5 9 5 5 16.45 580.3 0 687.5 1375 1847728.16576333 "NO"
"Roaldia dolomitica" "InfoSpecies" "Bryophytes" "Roaldia dolomitica (Milde) Hedenäs, Schlesak & D.Quandt" "SPECIES" NA NA "DD" NA "Roaldia" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 15 125 13 0 260 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 44 362 0 13 3 108 28 26 65 1 33 0 0 0 11 0 0 0 0 "mix" 0 0 2 6 3 7 4 4 0 1 2 8 3 5 4.35 744.7 0 1545 3300 613687.340636411 "NO"
"Roaldia revoluta" "InfoSpecies" "Bryophytes" "Roaldia revoluta (Mitt.) P.E.A.S.Câmara & Carv.-Silva" "SPECIES" NA NA "LC" NA "Roaldia" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 19 55 12 0 400 0 0 0 0 0 "occasional" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 64 0 0 0 11 4 6 14 1 7 0 1 0 1 0 0 0 0 "closed" 0 1 0 6 3 6 3 4 0 1 2 4 3 6 0.85 756.9 0 1650 3300 378536.181746424 "NO"
"Roaldia revoluta aggr." "InfoSpecies" "Bryophytes" NA "AGGREGATE" NA NA "LC, DD" NA "Roaldia" "Pylaisiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 "pleurocarpous" "mat" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 32 116.67 17.25 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 129 546 1 75 59 282 18 27 254 1 49 1 430 1 182 0 1 0 0 "mix" 0 1 5 5 3 5 3 4 0 1 2 0 2 6 5.05 797 200 1400 2710 1667323.05502637 "YES"
"Saccobasis polita" "InfoSpecies" "Bryophytes" "Saccobasis polita (Nees) H.Buch" "SPECIES" NA NA "NT" NA "Saccobasis" "Scapaniaceae" "Jungermanniales" "Jungermanniopsida" "Marchantiophyta" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 "foliose" "mat" "colonist" 0 "erect" 0 1 0 "dioicous" "rare" 6.7 6.5 40 14 1 42 1 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 12.5 8 0 3 1 0 1.5 9 1 1 8 0 0 0 1 0 0 0 0 "mix" 0 0 0 6 4 4 2 2 0 2 1 6 4 6 1.35 944.8 0 1112.5 2225 85506.9142792737 "NO"
"Saelania glaucescens" "SPEED2ZERO" "Bryophytes" "Saelania glaucescens (Hedw.) Broth." "SPECIES" "INN" NA "NT" NA "Saelania" "Saelaniaceae" "Grimmiales" "Bryopsida" "Bryophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 "acrocarpous" "turf" "colonist" 0 "erect" 1 1 0 "monoicous" "occasional" 6.7 0.25 35 14 0 42 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 16 0 0 0 5 2 0 2 1 2 0 0 0 0 0 0 0 0 "mix" 0 0 0 4 2 6 4 4 0 0 2 4 3 6 7.45 741.7 0 1300 2600 933200.226211342 "NO"
"Sanionia uncinata" "SPEED2ZERO" "Bryophytes" "Sanionia uncinata (Hedw.) Loeske" "SPECIES" "INN" NA "LC" NA "Sanionia" "Scorpidiaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 "pleurocarpous" "turf" "perennial" 1 "inclined" 1 1 0 "monoicous" "common" 16.7 35 100 13 0 130 0 0 0 0 0 "rare" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 69 546 1 2 12 41 26 21 66 1 44 1 99 1 163 0 2 0 0 "mix" 1 0 0 7 3 3 2 4 0 0 2 0 3 6 5.45 710.6 0 1650 3300 155082.978173357 "NO"
"Sarmentypnum exannulatum" "InfoSpecies" "Bryophytes" "Sarmentypnum exannulatum (Schimp.) Hedenäs" "SPECIES" NA NA "LC" NA "Sarmentypnum" "Calliergonaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 "pleurocarpous" "weft" "longLived_shuttle" 0 "inclined" 1 1 0 "dioicous" "occasional" 16.7 70 168 16 0 90 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 83 15 0 1 3 0 6 16 4 1 95 0 0 0 2 0 4 0 0 "open" 1 1 0 8 4 2 2 3 0 2 2 9 4 6 5.35 711.2 0 1400 2800 653868.13561013 "NO"
"Sarmentypnum sarmentosum" "InfoSpecies" "Bryophytes" "Sarmentypnum sarmentosum (Wahlenb.) Tuom. & T.J.Kop." "SPECIES" NA NA "LC" NA "Sarmentypnum" "Calliergonaceae" "Hypnales" "Bryopsida" "Bryophyta" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 "pleurocarpous" "turf" "perennial" 0 "inclined" 1 1 0 "dioicous" "rare" 16.7 50 120 15 0 42 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 32 2 0 0 0 0 2 10 2 1 51 0 0 0 0 0 2 0 0 "open" 0 1 0 9 5 3 2 3 0 1 2 9 3 6 1.35 763.3 10 1355 2700 613687.340636411 "NO"
"Sauteria alpina" "SPEED2ZERO" "Bryophytes" "Sauteria alpina (Nees) Nees" "SPECIES" "INN" NA "LC" NA "Sauteria" "Cleveaceae" "Marchantiales" "Marchantiopsida" "Marchantiophyta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 "thalloid" "rosette" "shortLived_shuttle" 0 "erect" 0 1 0 "monoicous" "occasional" 6.7 0.5 5.88 62.5 0 650 0 0 0 0 0 "common" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 17 0 1 4 8 0 2 2 1 4 0 0 0 0 0 0 0 0 "closed" 0 0 1 6 3 6 3 2 0 1 2 5 2 7 0.35 1110.4 0 1050 2100 630553.931800631 "NO"
