"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Bradycellus caucasicus" "SPEED2ZERO" "Insects" "Bradycellus caucasicus (Chaudoir, 1846)" "SPECIES" "INN" NA "LC" NA "Bradycellus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.5 4 1.173 1.311 0.678 0.947 0.063 1.76 0.285 0.128 1.451 1.434 1.596 "dimorphy" 2.749 0.682 4.185 1.634 4.506 41.66 136.54 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 0 1 0 1 3 0 1 1 1 1 0.75 318998.272218414 "NO"
"Bradycellus csikii" "SPEED2ZERO" "Insects" "Bradycellus csikii Laczo, 1912" "SPECIES" "INN" NA "LC" NA "Bradycellus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.5 4 1.522 1.38 0.599 0.86 0.1 1.458 0.239 0.11 1.513 1.625 1.808 "dimorphy" 2.764 0.712 5.453 2.023 10.186 45.785 129.18 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 1 1 1 1 0 0.5 2104507.32286567 "NO"
"Bradycellus harpalinus" "InfoSpecies" "Insects" "Bradycellus harpalinus (Audinet-Serville, 1821)" "SPECIES" "INN" NA "LC" NA "Bradycellus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 3 4 5 1.422 1.005 0.86 0.8 0.056 1.931 0.239 0.082 1.367 1.607 1.584 "macroptery" 2.868 0.631 4.45 1.703 5.426 38.031 125.95 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 1 1 1 1 1 0.5 86470.1505256719 "NO"
"Bradycellus ruficollis" "InfoSpecies" "Insects" "Bradycellus ruficollis (Stephens, 1828)" "SPECIES" "INN" NA "EN" NA "Bradycellus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva" 2 2.5 3 1.182 1.108 0.609 0.87 0.063 1.972 0.316 0.083 1.173 1.244 1.227 "dimorphy" 2.981 0.541 3.372 1.405 4.266 48.656 138.67 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 0 1 1 0 0.5 4864322.90239048 "NO"
"Bradycellus verbasci" "SPEED2ZERO" "Insects" "Bradycellus verbasci (Duftschmid, 1812)" "SPECIES" "INN" NA "LC" NA "Bradycellus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 4.5 5 1.733 1.313 0.908 1.022 0.115 2.045 0.3 0.133 1.739 2.038 2.359 "macroptery" 3.388 0.859 5.65 1.945 8.563 48.037 120.69 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 1 1 0 1 0 1 3231.68542104112 "NO"
"Broscus cephalotes" "SPEED2ZERO" "Insects" "Broscus cephalotes (Linnaeus, 1758)" "SPECIES" "INN" NA "NT" NA "Broscus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "larva" 17 21 25 6.142 4.88 3.98 3.676 0.975 4.534 1.285 0.134 7.677 9.129 10.522 "dimorphy" 10.693 3.373 14.384 5.374 82.158 13.449 128.64 "Carnivorous" 1 0 0 1 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 0 1 316133.615549728 "NO"
"Buprestis haemorrhoidalis" "SPEED2ZERO" "Insects" "Buprestis haemorrhoidalis Herbst, 1780" "SPECIES" "INN" NA "NT" NA "Buprestis" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 "imago" 12 17.428 20 6.262 4.451 2.866 3.404 1.393 4.352 0.683 0.136 3.791 5.36 5.622 "dimorphy" 12.37 3.373 12.546 5.058 51.058 5.658 92.24 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 0 0 "stenotop" 0 0 0 1 0 0 1 0 1 4 1 0 1 1 1 1 7401.61242454282 "NO"
"Buprestis novemmaculata" "SPEED2ZERO" "Insects" "Buprestis novemmaculata Linnaeus, 1767" "SPECIES" "INN" NA "VU" NA "Buprestis" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 14 18.115 23 6.795 4.692 2.769 3.666 1.677 4.184 0.678 0.134 4.439 6.596 7.461 "dimorphy" 12.576 3.358 12.023 5.006 49.53 3.971 104.71 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 1 0 0 0 0 0 0 0 0 4 1 0 1 1 0 1 67112.0558382886 "NO"
"Buprestis octoguttata" "SPEED2ZERO" "Insects" "Buprestis octoguttata Linnaeus, 1758" "SPECIES" "INN" NA "VU" NA "Buprestis" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 9 11.008 14 3.775 2.629 1.805 2.44 0.881 2.75 0.422 0.617 3.537 3.822 4.524 "brachyptery" 7.714 1.924 7.881 2.771 18.775 8.682 102.77 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 1 0 "eurytop" 1 0 0 0 0 0 1 0 0 4 0 1 1 1 0 1 648.815203112582 "NO"
"Buprestis rustica" "SPEED2ZERO" "Insects" NA "SPECIES" "INN" NA "NT" NA "Buprestis" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 "imago" 11 13.519 16 5.342 3.684 2.227 2.914 1.198 4.668 0.833 0.62 4.244 4.817 5.933 "macroptery" 10.608 2.783 10.098 3.737 29.628 0 115.96 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 1 0 0 1 0 0 0 0 1 1 0 1 1 1 0 1 511.247534229808 "NO"
"Buprestis splendens" "EEA" "Insects" "Buprestis splendens Fabricius, 1775" "SPECIES" NA "Yes" NA "ENDANGERED" "Buprestis" "Buprestidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 14 16.144 18 6.446 4.401 2.662 3.071 1.162 3.67 0.711 0.534 4.245 4.574 5.665 "macroptery" 11.747 3.206 12.324 4.76 46.177 9.181 121.65 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 1 1 0 1 1 0 1 406950.332718164 "NO"
"Byturus ochraceus" "SPEED2ZERO" "Insects" "Byturus ochraceus (Scriba, 1790)" "SPECIES" "INN" NA NA NA "Byturus" "Byturidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 4 4.3 5 1.884 1.287 0.921 1.06 0.143 3.874 0.343 0.17 2.135 2.189 2.741 "dimorphy" 3.489 0.844 5.872 2.44 10.446 25.421 122.38 "Herbivorous" 0 0 0 0 0 0 1 0 1 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 2 0 0 1 1 0 1 28665.0463179007 "NO"
"Byturus tomentosus" "SPEED2ZERO" "Insects" "Byturus tomentosus (De Geer, 1774)" "SPECIES" "INN" NA NA NA "Byturus" "Byturidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 10 11.262 14 3.594 3.327 1.591 2.193 0.983 4.184 0.696 0.358 3.319 4.239 5.48 "brachyptery" 8.979 1.776 9.108 3.214 21.414 9.981 101.22 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 1 0 0 0 0 1 1 0 1 4 0 0 1 0 0 1 84200.3734773164 "YES"
"Caccobius schreberi" "SPEED2ZERO" "Insects" "Caccobius schreberi (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Caccobius" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 9.768 9 3.304 2.418 1.192 1.237 0.128 2.527 0.479 0.24 2.26 3.085 3.051 "dimorphy" 5.86 1.815 7.768 2.581 18.021 8.981 100.3 "Scavenger" 0 1 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 0 3 1 0 1 1 0 1 449206.809184534 "YES"
"Cacotemnus rufipes" "InfoSpecies" "Insects" "Cacotemnus rufipes (Fabricius, 1792)" "SPECIES" "INN" NA NA NA "Cacotemnus" "Ptinidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.51 4 1.35 1.194 0.64 0.775 0.053 1.256 0.273 0.174 1.163 1.275 1.351 "brachyptery" 2.705 0.673 4.091 1.669 5.167 68.381 113.24 "Herbivorous" 0 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 1 0 0 0 0 0 0 0 1 3 1 0 1 1 0 1 39884.4389330196 "NO"
"Cacotemnus thomsoni" "InfoSpecies" "Insects" "Cacotemnus thomsoni (Kraatz, 1881)" "SPECIES" "INN" NA NA NA "Cacotemnus" "Ptinidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.772 6 1.723 1.422 0.701 1.022 0.109 2.025 0.323 0.205 1.987 2.03 1.859 "dimorphy" 3.588 0.818 6.528 2.632 14.124 42.931 81.29 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 981892.812561709 "NO"
"Caenocara affine" "InfoSpecies" "Insects" "Caenocara affine (Sturm, 1837)" "SPECIES" "INN" NA NA NA "Caenocara" "Anobiidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 4.239 5 2.245 1.677 0.865 1.023 0.059 2.76 0.358 0.147 1.568 1.934 2.347 "macroptery" 3.513 0.96 5.677 2.24 10.306 47.968 108.67 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "eurytop" 1 0 0 1 0 0 1 0 0 4 1 0 1 1 0 1 522106.604661801 "YES"
"Caenocara bovistae" "InfoSpecies" "Insects" "Caenocara bovistae (Hoffmann, 1803)" "SPECIES" "INN" NA NA NA "Caenocara" "Anobiidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 2 2.5 3 1.897 1.187 0.833 0.875 0.077 1.542 0.286 0.114 1.621 1.515 1.758 "macroptery" 2.868 1.01 5.245 1.911 9.349 44.894 115.92 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 0 0 0 "stenotop" 1 0 0 0 0 1 0 0 1 5 0 0 1 1 0 1 1572195.52072028 "YES"
"Caenocara subglobosum" "InfoSpecies" "Insects" "Caenocara subglobosa (Mulsant & Rey, 1864)" "SPECIES" "INN" NA NA NA "Caenocara" "Anobiidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 2 3.114 4 1.175 1.197 0.5 0.812 0.061 1.545 0.247 0.081 1.279 1.151 1.25 "dimorphy" 2.095 0.594 4.185 1.368 4.319 92.983 114.05 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 0 0 1 1 0 0.5 2668.07166897266 "YES"
"Calais parreysii" "EEA" "Insects" "Calais parreysii (Steven, 1829)" "SPECIES" NA "No" NA NA "Calais" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 10 10 2.942 2.314 1.256 1.619 0.126 2.795 0.525 0.351 2.986 3.287 3.167 "brachyptery" 6.348 1.392 8.875 3.04 23.732 17.434 91.26 "Herbivorous" 0 0 0 1 0 1 0 0 1 1 0 1 0 "stenotop" 1 0 0 0 0 0 0 0 0 3 1 0 1 1 0 1 24855.1072322764 "YES"
"Calambus bipustulatus" "SPEED2ZERO" "Insects" "Calambus bipustulatus (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Calambus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 6.684 7 2.198 1.406 0.68 1.07 0.095 1.843 0.492 0.189 1.829 2.023 2.16 "brachyptery" 4.476 1.039 5.214 2.202 9.104 31.629 106.72 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 1 0 0 1 3 1 0 1 1 0 1 2220.08708611733 "NO"
"Calamobius filum" "SPEED2ZERO" "Insects" "Calamobius filum (Rossi, 1790)" "SPECIES" "INN" NA "EN" NA "Calamobius" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 9 11.048 14 3.034 2.649 1.798 1.663 0.433 5.723 0.808 0.234 3.544 5.097 6.15 "dimorphy" 7.083 1.522 9.857 3.676 27.768 16.203 128.91 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 1 1 0 "eurytop" 0 0 0 0 0 0 1 0 0 3 1 0 1 1 0 1 62.9435251604352 "NO"
"Calamosternus granarius" "SPEED2ZERO" "Insects" "Calamosternus granarius (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Calamosternus" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 4 4 1.783 1.026 0.64 0.818 0.073 1.049 0.245 0.051 1.438 1.474 1.528 "dimorphy" 2.871 0.873 5.055 1.886 7.704 4.262 116 "Scavenger" 0 1 0 0 0 0 0 0 0 1 1 1 0 "eurytop" 0 0 0 1 0 1 1 0 0 2 0 1 1 1 0 1 108.601430358307 "NO"
"Calathus ambiguus" "InfoSpecies" "Insects" "Calathus ambiguus (Paykull, 1790)" "SPECIES" NA NA NA NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 14 18.5 20 5.169 4.445 2.769 2.704 1.162 11.517 0.921 0.451 5.829 7.964 8.041 "dimorphy" 12.099 2.208 13.979 5.154 65.196 5.086 129.46 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 1 3 1 0 1 1 0 1 51065.1291417918 "NO"
"Calathus ambiguus subsp. ambiguus" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA "LCR" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva" 8 10 12 3.878 2.288 1.546 1.594 0.163 6.439 0.616 0.149 3 3.177 4.25 "macroptery" 6.739 1.758 7.835 3.514 22.821 3.891 108.99 "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0 "stenotop" 0 0 0 1 0 0 0 0 0 2 1 1 1 1 0 1 728.827303375638 "NO"
"Calathus cinctus" "SPEED2ZERO" "Insects" "Calathus cinctus Motschulsky, 1850" "SPECIES" "INN" NA "LC" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva" 9 7.5 6 2.067 1.982 1.276 1.534 0.2 5.312 0.545 0.239 3.15 3.523 4.832 "dimorphy" 4.44 1.097 7.033 2.58 13.694 12.316 115.6 "Carnivorous" 1 0 0 0 0 0 1 0 1 1 1 0 0 "eurytop" 1 0 0 0 0 0 1 0 0 1 0 1 1 0 0 1 2408.57719082228 "NO"
"Calathus circumseptus" "InfoSpecies" "Insects" "Calathus circumseptus Germar, 1823" "SPECIES" NA NA "RE" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "larva" 10 12 14 3.565 2.987 1.923 2.248 0.633 8.421 0.908 0.39 4.728 5.468 8.191 "macroptery" 7.714 1.739 8.992 3.193 25.667 17.434 123.45 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 0 0 0 0 1 521953.997863121 "NO"
"Calathus erratus subsp. erratus" "SPEED2ZERO" "Insects" "Calathus erratus erratus" "SUBSPECIES" "INN" NA "LC" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "larva-imago" 8 10 12 2.787 2.288 1.468 1.638 0.336 4.669 0.664 0.27 3.55 4.008 5.472 "dimorphy" 6.261 1.29 8.516 2.59 17.149 19.132 111.2 "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0 "stenotop" 0 0 0 1 0 0 0 0 0 1 1 1 1 1 1 1 33527.1630593707 "NO"
"Calathus fuscipes subsp. fuscipes" "SPEED2ZERO" "Insects" "Calathus fuscipes fuscipes" "SUBSPECIES" "INN" NA "LC" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva-imago" 10 12 14 3.823 2.744 2.088 2.278 0.879 4.127 0.571 0.208 3.989 5.163 6.612 "dimorphy" 8.495 1.798 9.888 3.713 26.904 4.194 119.09 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 1 0 0 0 0 0 0 1 3 1 1 1 1 1 1 3426.49955116137 "NO"
"Calathus melanocephalus subsp. melanocephalus" "SPEED2ZERO" "Insects" "Calathus melanocephalus melanocephalus" "SUBSPECIES" "INN" NA "LC" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva-imago" 6 7.5 9 2.112 1.587 1.506 1.293 0.288 5.856 0.356 0.179 2.314 2.868 3.951 "dimorphy" 5.055 0.96 6.972 2.539 13.349 33.82 115.34 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 1 0 0 0 0 0 0 1 2 1 1 1 1 1 1 88749.6994958993 "NO"
"Calathus micropterus" "SPEED2ZERO" "Insects" "Calathus micropterus (Duftschmid, 1812)" "SPECIES" "INN" NA "LC" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "larva-imago" 6 7.5 9 2.158 1.577 1.448 1.545 0.282 3.296 0.479 0.152 2.679 2.918 3.438 "brachyptery" 4.507 1.055 6.274 2.445 13.068 18.218 119.48 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 1 0 0 0 0 0 0 1 3 0 1 1 1 1 1 660.984844852146 "NO"
"Calathus rotundicollis" "InfoSpecies" "Insects" "Calathus rotundicollis Dejean, 1828" "SPECIES" NA NA "CR" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "larva" 8 9.5 11 3.136 3.064 1.904 1.948 0.441 4.749 0.711 0.16 3.506 4.726 6.15 "dimorphy" 6.067 1.549 9.049 3.079 24.931 13.867 127.08 "Herbivorous" 1 0 0 0 0 1 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 1 0 0 0 1 2408.57719082228 "NO"
"Calathus rubripes" "SPEED2ZERO" "Insects" "Calathus rubripes Dejean, 1831" "SPECIES" "INN" NA "LCR" NA "Calathus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 "larva" 11 12.5 14 3.467 3.09 1.939 2.278 0.298 5.004 0.579 0.258 4.034 4.362 5.588 "brachyptery" 8.449 2.067 11.129 4.195 40.807 11.207 113.29 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 0 0 0 0 0 1 3 1 1 1 0 0 1 656792.305719502 "NO"
"Calchaenesthes oblongomaculata" "EEA" "Insects" "Calchaenesthes oblongomaculata (Guérin-Méneville, 1844)" "SPECIES" NA "No" NA NA "Calchaenesthes" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 12 16.5 18 4.75 4.497 3.78 2.765 0.895 9.773 1.224 0.687 5.649 7.184 11.361 "dimorphy" 11.429 1.957 14.008 4.353 46.584 12.552 123.84 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 4 1 0 1 1 0 1 108.601430358307 "YES"
"Calchaenesthes sexmaculata" "EEA" "Insects" "Calchaenesthes sexmaculata (Reiche, 1861)" "SPECIES" NA "No" NA "NEAR_THREATENED" "Calchaenesthes" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 6 8.17 9 2.514 2.377 1.539 1.612 0.168 5.572 0.616 0.321 2.897 3.058 3.832 "dimorphy" 5.802 1.186 7.264 2.786 16.728 39.817 120.17 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 0 1 0 1 2 1 0 1 1 1 1 7494.74975974082 "NO"
"Calitys scabra" "EEA" "Insects" "Calitys scabra (Thunberg, 1784)" "SPECIES" NA "No" NA NA "Calitys" "Trogossitidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 8 9.045 11 4.801 2.093 1.06 1.648 0.08 1.726 0.479 0.138 2.281 2.231 3.116 "dimorphy" 6.529 2.28 7.835 3.303 20.248 12.296 90.8 "Scavenger" 0 1 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 1 0 0 0 0 0 0 0 1 1 1 1 1 1 0 1 9272.65341868262 "NO"
"Callergates gaillardoti" "EEA" "Insects" "Callergates gaillardoti (Chevrolat, 1854)" "SPECIES" NA "No" NA NA "Callergates" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 12 12.022 15 4.298 3.286 2.656 2.362 1.046 10.751 0.991 0.662 4.552 5.224 7.723 "dimorphy" 9.422 1.726 11.246 3.737 34.994 5.879 128.38 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 0 1 1096498.41280281 "YES"
"Callidium aeneum" "SPEED2ZERO" "Insects" "Callidium aeneum (Degeer, 1775)" "SPECIES" "INN" NA "NT" NA "Callidium" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 10 13.804 14 2.808 2.811 1.68 1.745 0.205 6.208 0.556 0.16 3.989 4.683 6.413 "dimorphy" 7.664 1.776 9.585 3.847 32.324 4.194 114.55 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 2 1 1 1 1 0 1 32853.1841953923 "NO"
