"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Meadow_sp" "Overwinter_stage" "BodyLength_mm" "BodyWidth_mm" "Litter_size" "Flight_capacity" "Wing_length_mm" "Wing_width_mm" "Wingspan_mm" "Diet" "Diet_WoodyFlower" "Diet_HerbFlower" "Diet_Fungi" "Diet_Scav" "Diet_Mineral" "LARVA_Diet_range" "LARVA_Diet_Grass" "LARVA_Diet_Herbs" "LARVA_Diet_Woody" "LARVA_DietPart_Flower" "LARVA_DietPart_Leaf" "LARVA_DietPart_Bud" "LARVA_DietPart_Stem" "nGenus" "nFamily" "PrimaryHostplantFamily" "SecondaryHostplantFamily" "HostPlantIndex" "Ter" "Aqu" "Arb" "Aer" "CanopyAffinity" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "LARVA_Soil" "LARVA_Ground" "LARVA_Field" "LARVA_Shrubs" "LARVA_Forests" "Basking_dorsalA" "Basking_dorsalR" "Basking_wings" "EIV_Temp" "AnnuMeanTemp" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Conistra ligula" "SPEED2ZERO" "Insects" "Conistra ligula (Esper, 1791)" "SPECIES" "INN" NA NA NA "Conistra" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12 1.76 "larva" 11.08 2.52 2.32 0.32 15 8.62 25.93 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 2.08 1.12 "Fabaceae" "None" 0.34964 0 0 1 1 "Mixed canopy (open affinity)" "stenotope" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2.68 8.034 0 1 1 1 0 0.088 225489.256925033 "YES"
"Conistra rubiginea" "SPEED2ZERO" "Insects" "Conistra rubiginea (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Conistra" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.64 "larva" 9.72 2.28 2.24 0.349090909090909 13.8053 7.88 26.98 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 1 1 0 0 1.84 1.04 "Fabaceae" "None" 0.44508 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 2.96 7.9316 0 0 1 0 0 0.122666666666667 357669.311357556 "YES"
"Conistra rubiginosa" "SPEED2ZERO" "Insects" "Conistra rubiginosa (Scopoli, 1763)" "SPECIES" "INN" NA NA NA "Conistra" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.88 1.88 "larva" 10.96 2.52 2.12 0.432727272727273 14.4881 8.42 26.95 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 2.44 1.12 "Fabaceae" "None" 0.47564 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2.12 7.8804 0 0 1 1 0 0.141333333333333 152686.978559689 "YES"
"Conistra torrida" "SPEED2ZERO" "Insects" "Conistra torrida (Lederer, 1855)" "SPECIES" "INN" NA NA NA "Conistra" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 1.52 "larva" 10.42 2.38 2.44 0.414545454545455 14.6096 8.38 26.96 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 2.4 1.52 "Fabaceae" "None" 0.50316 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 2.72 8.342 0 1 1 1 0 0.197333333333333 3053250.79597827 "YES"
"Conistra vaccinii" "SPEED2ZERO" "Insects" "Conistra vaccinii (Linnaeus, 1761)" "SPECIES" "INN" NA NA NA "Conistra" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.92 "larva" 10.66 2.38 2.28 0.352727272727273 13.9401 8.38 26.72 "Herbivorous" 0 1 0 0 1 "oligophag" 0 1 0 1 1 0 0 2.2 1.2 "Fabaceae" "None" 0.42384 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 1.84 8.0292 0 1 1 1 0 0.109333333333333 320709.946178663 "YES"
"Cornutiplusia circumflexa" "InfoSpecies" "Insects" "Cornutiplusia circumflexa (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Cornutiplusia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.88 1.6 "larva" 10.94 2.3 2.28 0.385454545454546 14.448 8.46 28.39 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 2.6 1.2 "Fabaceae" "None" 0.47232 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2.76 8.0052 0 1 1 1 0 0.136 4180738.04863855 "YES"
"Coscinia cribraria" "InfoSpecies" "Insects" "Coscinia cribraria Linnaeus, 1758" "SPECIES" NA NA NA NA "Coscinia" "Erebidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0.96 2.2 "larva" 12.56 3.6 2.56 0.421818181818182 15.8164 9.32 31.02 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 0 1 0 0 1.52 1.04 "Rosaceae" "None" 0.40916 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 3.44 8.4692 0 0 1 1 0 0.149333333333333 104022.872559936 "NO"
"Coscinia cribraria subsp. punctigera" "SPEED2ZERO" "Insects" "Coscinia cribraria cribraria" "SUBSPECIES" "INN" NA "VU (3)" NA "Coscinia" "Erebidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 2.28 "larva" 13.22 3.32 2.28 0.334545454545455 15.5407 9.5 31.03 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 0 1 0 0 1.52 1 "Poaceae" "None" 0.5306 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2.04 8.0012 0 0 1 1 0 0.170666666666667 181671.565119813 "YES"
"Cosmia affinis" "SPEED2ZERO" "Insects" "Cosmia affinis (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Cosmia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 2.12 "larva" 11.12 2.36 2.52 0.341818181818182 14.4905 8.96 28.08 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 2.04 1.2 "Fabaceae" "None" 0.43108 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1.84 7.708 0 1 1 1 0 0.136 431905.577286182 "YES"
"Cosmia diffinis" "InfoSpecies" "Insects" "Cosmia diffinis (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Cosmia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 1.88 "larva" 10.96 2.54 2.64 0.363636363636364 15.2346 8.38 29.22 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.8 1.12 "Fabaceae" "None" 0.39828 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2.68 8.742 0 1 1 0 0 0.136 92895.2862688698 "YES"
"Cosmia pyralina" "SPEED2ZERO" "Insects" "Cosmia pyralina (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cosmia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04 1.76 "larva" 10.5 2.3 2.4 0.330909090909091 14.1835 8.18 27.34 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 2.48 1.28 "Fabaceae" "None" 0.47956 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 1 0 0 0 0 0 1 1 0 0 1 1 0 2.2 7.972 0 1 1 1 0 0.176 755583.883597088 "YES"
"Cosmia trapezina" "SPEED2ZERO" "Insects" "Cosmia trapezina (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Cosmia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 2.12 "larva" 10.76 2.3 2.16 0.294545454545455 14.057 8.12 26.58 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 1 1 0 0 1.76 1.08 "Fabaceae" "None" 0.50124 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 2.44 7.7396 0 0 1 1 0 0.106666666666667 142988.100196173 "YES"
"Cosmotriche lobulina" "SPEED2ZERO" "Insects" "Cosmotriche lobulina (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cosmotriche" "Lasiocampidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 1.68 "larva" 12.28 3.4 2.4 0.403636363636364 15.6501 8.84 29.28 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 0 1 0 0 1.72 1.08 "Fabaceae" "None" 0.47848 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2.04 8.0652 0 1 1 1 0 0.117333333333333 435058.782830396 "YES"
"Cossus cossus" "SPEED2ZERO" "Insects" "Cossus cossus Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Cossus" "Cossidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 1.8 "larva" 11.96 3.36 2.28 0.396363636363637 15.6107 8.88 30.98 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 0 1 0 0 1.72 1.08 "Fabaceae" "None" 0.49476 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2.76 8.3496 0 1 1 1 0 0.173333333333333 444411.381482594 "YES"
"Craniophora ligustri" "SPEED2ZERO" "Insects" "Craniophora ligustri (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Craniophora" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12 1.84 "larva" 9.84 2.28 2.44 0.352727272727273 14.086 8.32 26.92 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.84 1.08 "Fabaceae" "None" 0.42632 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2.76 8.6136 0 1 1 0 0 0.170666666666667 309253.283272591 "YES"
"Cryphia algae" "SPEED2ZERO" "Insects" "Cryphia algae (Fabricius, 1775)" "SPECIES" "INN" NA NA NA "Cryphia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04 2.04 "larva" 10.5 2.32 2.44 0.254545454545455 14.4743 8.42 28.03 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.88 1.12 "Fabaceae" "None" 0.58104 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 2.2 7.6168 0 0 1 1 0 0.117333333333333 88120.7169543532 "YES"
"Cryphia domestica" "SPEED2ZERO" "Insects" "Bryophila domestica (Hufnagel, 1766)" "SPECIES" "INN" NA NA NA "Bryophila" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 2.08 "larva" 10.72 2.7 2.32 0.476363636363636 14.2246 8.32 27.52 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 3.68 1.92 "Fabaceae" "None" 0.25384 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2.2 8.13 0 1 1 1 0 0.205333333333333 3740066.51657077 "YES"
"Cryphia ereptricula" "SPEED2ZERO" "Insects" "Bryophila ereptricula Treitschke, 1825" "SPECIES" "INN" NA NA NA "Bryophila" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04 1.88 "larva" 11.06 2.54 2.36 0.454545454545455 14.3072 8.08 27.47 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 5.24 1.84 "Fabaceae" "None" 0.26652 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1.88 8.3 0 1 1 0 0 0.221333333333333 1397626.98020072 "YES"
"Cryphia muralis" "SPEED2ZERO" "Insects" "Nyctobrya muralis (Forster, 1771)" "SPECIES" "INN" NA NA NA "Nyctobrya" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 1.92 "larva" 11.6 2.46 2.6 0.381818181818182 15.6084 9.02 29.81 "Herbivorous" 0 1 0 0 0 "oligophag" 0 1 0 1 1 0 0 2.32 1.36 "Fabaceae" "None" 0.40736 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 3.24 8.8316 0 1 1 1 0 0.149333333333333 1420004.46558491 "YES"
"Cryphia ochsi" "SPEED2ZERO" "Insects" "Cryphia ochsi (Boursin, 1940)" "SPECIES" "INN" NA NA NA "Cryphia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.56 "larva" 10.54 2.3 2.32 0.323636363636364 14.708 8.5 27.06 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.44 1.04 "Fabaceae" "None" 0.6058 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 2.36 7.9664 0 1 1 1 0 0.117333333333333 153205.421025004 "YES"
"Cryphia petricolor subsp. galathea" "SPEED2ZERO" "Insects" "Bryophila galathea Millière, 1875" "SUBSPECIES" "INN" NA NA NA "Bryophila" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.88 1.76 "larva" 10.68 2.48 2.4 0.374545454545455 14.2951 8.3 25.81 "Herbivorous" 0 1 0 0 0 "polyphag" 0 1 0 1 1 0 0 3.84 1.72 "Fabaceae" "None" 0.35056 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1.72 8.1356 0 1 1 1 0 0.138666666666667 1799175.72011985 "YES"
"Cryphia raptricula" "SPEED2ZERO" "Insects" "Bryophila raptricula (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Bryophila" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 2.04 "larva" 11.44 2.62 2.4 0.472727272727273 14.8031 8 28.17 "Herbivorous" 0 1 0 0 1 "oligophag" 0 1 0 1 1 0 0 3.2 2.44 "Fabaceae" "None" 0.33552 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 2.28 8.3868 0 1 1 1 0 0.2 1592982.13318236 "YES"
"Cryphia ravula" "SPEED2ZERO" "Insects" "Bryophila ravula (Hübner)" "SPECIES" "INN" NA NA NA "Bryophila" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.12 1.76 "larva" 10.04 2.54 2.24 0.363636363636364 14.4712 8.42 26.56 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 1 1 0 0 3.4 1.68 "Fabaceae" "None" 0.3914 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1.88 7.4972 0 1 1 1 0 0.128 1340435.51836313 "YES"
"Cryphia simulatricula" "SPEED2ZERO" "Insects" "Cryphia simulatricula (Guenée, 1852)" "SPECIES" "INN" NA NA NA "Cryphia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.96 "larva" 10.66 2.36 2.48 0.432727272727273 14.8688 8.48 27.26 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 2.44 1.2 "Fabaceae" "None" 0.413 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 3 8.9932 0 1 1 1 0 0.208 89138.1956028971 "YES"
"Cucullia absinthii" "SPEED2ZERO" "Insects" "Cucullia absinthii (Linnaeus, 1761)" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 1.96 "larva" 10.84 2.3 2.32 0.301818181818182 14.6108 8.32 28.07 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.84 1.08 "Fabaceae" "None" 0.50064 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2.32 7.8976 0 0 1 1 0 0.133333333333333 2955757.04524122 "YES"
"Cucullia artemisiae" "InfoSpecies" "Insects" "Cucullia artemisiae (Hufnagel, 1766)" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 1.92 "larva" 11.06 2.42 2.28 0.410909090909091 14.8268 8.38 27.96 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 2.32 1.24 "Fabaceae" "None" 0.46 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 2.8 7.952 0 1 1 1 0 0.130666666666667 677186.174439931 "YES"
"Cucullia asteris" "SPEED2ZERO" "Insects" "Cucullia asteris (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2 1.96 "larva" 10.52 2.38 2.4 0.367272727272727 13.7688 8.14 27.16 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 1 1 0 0 1.96 1.12 "Fabaceae" "None" 0.44196 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1.92 7.5676 0 0 1 1 0 0.114666666666667 151270.209098506 "YES"
"Cucullia campanulae" "SPEED2ZERO" "Insects" "Cucullia campanulae Freyer" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 2 "larva" 10.06 2.34 2.52 0.334545454545455 13.8998 8.08 26.99 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 3 1.28 "Fabaceae" "None" 0.46228 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 1 0 2.48 8.1188 0 0 1 1 0 0.130666666666667 5863006.01725111 "YES"
"Cucullia chamomillae" "SPEED2ZERO" "Insects" "Cucullia chamomillae (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.08 1.96 "larva" 11.66 2.6 2.36 0.374545454545455 14.9827 8.56 28.2 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.84 1.12 "Fabaceae" "None" 0.47488 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 3 8.7124 0 1 1 0 0 0.213333333333333 518051.180047682 "YES"
"Cucullia gnaphalii" "SPEED2ZERO" "Insects" "Cucullia gnaphalii (Hübner, 1813)" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 1.96 "larva" 10.52 2.3 2.64 0.338181818181818 13.5667 8.24 27.49 "Herbivorous" 0 1 0 0 1 "oligophag" 0 1 0 1 1 0 0 1.76 1.2 "Fabaceae" "None" 0.49432 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 2.44 7.8332 0 0 1 1 0 0.176 667648.838017965 "YES"
"Cucullia lactucae" "SPEED2ZERO" "Insects" "Cucullia lactucae (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.68 1.72 "larva" 10.86 2.46 2.32 0.334545454545455 14.7495 8.54 28.36 "Herbivorous" 0 1 0 0 1 "narrow_oligophag" 0 1 0 1 1 0 0 1.64 1.08 "Fabaceae" "None" 0.50972 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 2.76 7.666 0 0 1 1 0 0.138666666666667 131185.358927595 "YES"
"Cucullia lucifuga" "SPEED2ZERO" "Insects" "Cucullia lucifuga (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.96 1.76 "larva" 9.82 2.38 2.48 0.305454545454546 14.7035 8.6 26.93 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.36 1.04 "Fabaceae" "None" 0.54884 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 2.92 7.664 0 0 1 1 0 0.130666666666667 105596.355923205 "YES"
"Cucullia santonici" "SPEED2ZERO" "Insects" "Cucullia santonici (Hübner)" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 1.92 "larva" 10.58 2.32 2.12 0.312727272727273 13.6218 8.22 26.61 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 1.64 1.04 "Fabaceae" "None" 0.55104 0 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0 2.2 7.8568 0 0 1 1 0 0.117333333333333 118321.46168877 "YES"
"Cucullia tanaceti" "InfoSpecies" "Insects" "Cucullia tanaceti (Denis & Schiffermüller), 1775" "SPECIES" "INN" NA NA NA "Cucullia" "Noctuidae" "Lepidoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.04 1.68 "larva" 10.14 2.42 2.28 0.363636363636364 14.2854 8.4 25.85 "Herbivorous" 0 1 0 0 0 "narrow_oligophag" 0 1 0 1 1 0 0 2.24 1.92 "Fabaceae" "None" 0.48252 1 0 1 1 "Mixed canopy (open affinity)" "oligotope" 0 1 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 2.04 8.4148 0 1 1 1 0 0.130666666666667 577074.380388922 "YES"
