"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Reproductive_mode" "Development" "Longevity_max_y" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Diet_gra" "Diet_min" "Diet_xyl" "Diet_shr" "Diet_gat" "Diet_aff" "Diet_pff" "Diet_pre" "Diet_par" "Diet_oth" "Respir_teg" "Respir_gil" "Respir_pls" "Respir_spi" "Respir_ves" "Respir_tap" "Respir_sur" "Ter" "Aqu" "Aer" "Aqu_stage_egg" "Aqu_stage_lar" "Aqu_stage_nym" "Aqu_stage_pup" "Aqu_stage_adu" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_mil" "Substrate_mal" "Substrate_hpe" "Substrate_alg" "Substrate_mph" "Substrate_pom" "Substrate_woo" "Substrate_mad" "Substrate_oth" "Flow_habitat" "Rhithral_pref" "Potamal_pref" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "Drought" "Temp_pref" "pH_pref" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Elev_Nival" "Emergence_winter" "Emergence_spring" "Emergence_summmer" "Emergence_autumn" "Emergence_length" "Geo_range" "MISSING_ALL_TRAITS"
"Chaetopteryx major" "SPEED2ZERO" "Insects" "Chaetopteryx major McLachlan, 1876" "SPECIES" "INN" NA "VU" NA "Chaetopteryx" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.28 7 2.12 0 0.08 0.76 1.28 2.8 1.92 1.2 0.32 0.04 1.04 0 2 0 0 2.64 1.56 0 0.2 0.8 0 0 1 1 0 0 0 0 0 0 1 0 1.4 7.92 0 0.84 0 0 0.04 0.2 0.16 2.24 1.68 0 0 1.52 1.56 0.6 0 0.4 "rheo_to_limnophil" 3.4 1.72 8.2 1.8 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.72 5.48 2.64 "long" "very_wide" "NO"
"Chaetopteryx villosa" "SPEED2ZERO" "Insects" "Chaetopteryx villosa (Fabricius, 1798)" "SPECIES" "INN" NA "LC" NA "Chaetopteryx" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.12 7.08 2.72 0 0.36 0.84 1.04 1.56 2 1.04 0.28 0 1.52 0.04 2.24 0 0 2.68 0.76 0 0.36 1.32 0 0 1 1 0 0 0 0 0 0 1 0 1.32 7.64 0 0.92 0 0 0.16 0.4 0.52 2 1.92 0 0 1.56 1.56 0.96 0.08 0.4 "rheophil" 2.92 1.68 8.16 1.8 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.44 6.16 2.28 "long" "very_wide" "YES"
"Cheumatopsyche lepida" "SPEED2ZERO" "Insects" "Cheumatopsyche lepida (Pictet, 1834)" "SPECIES" "INN" NA "LC" NA "Cheumatopsyche" "Hydropsychidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 5 5 0 0 0 0 0 3 6 1 0 0 0 2 0 0 0 0 0 5 3 0 0 1 1 0 0 0 0 0 0 1 0 1 8 0 1 0 0 0.04 0.28 0.08 2.24 3.84 0 0.16 0.24 0 3.32 0 0.2 "rheophil" 2 4 10 0 0 0 0 "no_resist" "warm" "no_pref" 0 1 1 0 0 0 0 1 8 1 "long" "moderate" "NO"
"Chimarra marginata" "InfoSpecies" "Insects" "Chimarra marginata (Linnaeus, 1767)" "SPECIES" "INN" NA "CR" NA "Chimarra" "Philopotamidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.08 7.52 1.96 0 0.08 0 0.08 0.12 0.64 2.68 1.48 0 5.68 0.12 0.32 0 0 1.96 0.92 0.04 0.32 5.16 0 2 1 1 0 0 0 0 0 0 1 0 1.04 8.04 0 1.08 0 0.04 1.6 0.96 0.2 0.24 0.16 0 0.64 3.6 1.16 2.24 0.04 0.4 "limnophil" 1.28 2.68 7.36 2.64 0 0 0 "no_resist" "mixed" "no_pref" 1 1 0 0 0 0 0 1.52 6.28 2.32 "long" "very_wide" "NO"
"Chloroperla susemicheli" "SPEED2ZERO" "Insects" "Chloroperla susemicheli Zwick, 1967" "SPECIES" "INN" NA "LC" NA "Chloroperla" "Chloroperlidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" "<=1" 0 0 5 5 0 0 0 1 5 4 0 0 0 0 0 0 1 0 0 1 2 0 0 6 0 0 1 0 0 0 0 0 0 0 1 0 1.96 8 0 0 0 0.04 0 0.08 2.56 4.52 4 0 0 0 0 0 0 0 "rheophil" 5 1 9.88 0.12 0 0 0 "egg_resist" "cold" "no_pref" 0 0 1 1 1 0 0 0 8 2 "short" "moderate" "NO"
"Chloroperla tripunctata" "SPEED2ZERO" "Insects" "Chloroperla tripunctata (Scopoli, 1763)" "SPECIES" "INN" NA "LC" NA "Chloroperla" "Chloroperlidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" ">1" 0 0 5 5 0 0 0 0 0 4 6 0 0 0 0 0 1 0 0 1 2 0 0 6 0 0 1 0 0 0 0 0 0 0 1 0 2 8 0 0 0 0 0 0 3 4 3 0 0 0 0 0 0 0 "rheophil" 5 1 10 0 0 0 0 "egg_resist" "cold" "no_pref" 0 1 1 1 0 0 0 6 4 0 "short" "small" "NO"
"Choroterpes picteti" "SPEED2ZERO" "Insects" "Choroterpes picteti (Eaton, 1871)" "SPECIES" "INN" NA "EN" NA "Choroterpes" "Leptophlebiidae" "Ephemeroptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "frc" "hemimetabolic" "<=1" 0 0 0 7 0 3 0 0 1 1 1 3 2 1 1 0 0 0 0 0 0 0 8 0 0 2 1 1 0 0 0 0 0 0 1 0 3.04 0.16 6.36 0 0 0 0 0 1 5 3 0 0 1 0 0 0 0 "rheo_to_limnophil" 2 3 10 0 0 0 0 "egg_resist" "mixed" "neutral_to_alka" 0 1 1 0 0 0 0 0 9 1 "short" "very_wide" "NO"
"Cloeon dipterum" "SPEED2ZERO" "Insects" "Cloeon dipterum (Linnaeus, 1761)" "SPECIES" "INN" NA "LC" NA "Cloeon" "Baetidae" "Ephemeroptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ovo" "hemimetabolic" "<=1" 0 8 0 2 0 0 1 1 1 1 1 1 1 1 2 0 5 0 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 9 0 0 1 0 1 0 0 0 0 1 6 1 0 0 0 "limnophil" 2 2 7 3 0 0 0 "larva_resist" "mixed" "neutral_to_alka" 1 1 1 1 0 0 1 3 4 2 "long" "very_wide" "NO"
"Cloeon simile" "SPEED2ZERO" "Insects" "Cloeon simile Eaton, 1870" "SPECIES" "INN" NA "LC" NA "Cloeon" "Baetidae" "Ephemeroptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "frc" "hemimetabolic" "<=1" 0 6 0 4 0 0 0 1 1 1 1 2 1 0 3 0 5 0 0 0 5 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 1 0 9 0 0 0 1 0 0 1 0 0 1 5 2 0 0 0 "limnophil" 2 2 10 0 0 0 0 "larva_resist" "warm" "neutral_to_alka" 1 1 1 0 0 0 1 2 5 2 "long" "very_wide" "NO"
"Consorophylax consors" "SPEED2ZERO" "Insects" "Consorophylax consors (McLachlan, 1880)" "SPECIES" "INN" NA "NT" NA "Consorophylax" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 7.56 2.6 0.16 1.88 1.44 0.52 0.36 0.52 0.92 0.72 0 3.32 0 1.12 0 0 3.76 0.32 0 0.76 2.64 0 0 1 1 0 0 0 0 0 0 1 0 1.16 7.96 0 1.12 0 0 0.56 0.48 0.04 1.16 1.16 0 0.08 2.68 2.08 0.8 0.08 0 "rheophil" 1.64 1.68 7.72 2.4 0 0 0 "no_resist" "cold" "no_pref" 1 1 1 0 0 0 0 1.12 6.68 3.12 "long" "very_wide" "NO"
"Crunoecia irrorata" "SPEED2ZERO" "Insects" "Crunoecia irrorata (Curtis, 1834)" "SPECIES" "INN" NA "LC" NA "Crunoecia" "Lepidostomatidae" "Trichoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7.44 2.32 0 1.36 1.56 0.44 0.36 0.84 1.28 0.88 0.04 2.88 0 1.08 0 0 2.68 0.28 0 0.04 2.4 0 0.76 1 1 0 0 0 0 0 0 1 0 1.2 7.84 0 1.08 0 0 0.36 0.28 0.16 1.2 1.04 0 1.4 2.08 0.6 1.12 0.12 0 "limnobiont" 1.72 1.84 8.04 2.04 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 0.96 6.88 2.44 "long" "very_wide" "NO"
"Cryptothrix nebulicola" "SPEED2ZERO" "Insects" "Cryptothrix nebulicola McLachlan, 1867" "SPECIES" "INN" NA "NT" NA "Cryptothrix" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.4 6.92 2.52 0.12 0.24 0.76 1.28 1.76 1.72 1.4 0.6 0 0.88 0 2.04 0 0 1.8 1.36 0 0.48 1.52 0 0 1 1 0 0 0 0 0 0 1 0 1.4 7.6 0 0.88 0 0 0.2 0.36 0.32 2.52 2.04 0 0.08 0.92 1.2 0.4 0 0 "rheophil" 3.08 1.88 8.56 1.48 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.64 5.36 3.16 "long" "very_wide" "NO"
"Cyrnus crenaticornis" "SPEED2ZERO" "Insects" "Cyrnus crenaticornis (Kolenati, 1859)" "SPECIES" "INN" NA "NT" NA "Cyrnus" "Polycentropodidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.08 7.52 1.68 0.04 0.12 0.44 0.4 0.72 1.16 1.48 0.6 0.04 3.6 0 1.04 0 0 2.4 0.84 0 0.6 3.88 0 0 1 1 0 0 0 0 0 0 1 0 1.16 7.92 0 0.92 0 0 0.84 0.76 0.28 1.04 0.88 0 0.08 2.52 1.24 0.76 0 0 "limnobiont" 2.12 2.04 8.44 1.76 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.8 6.4 2.16 "long" "very_wide" "YES"
"Cyrnus flavidus" "InfoSpecies" "Insects" "Cyrnus flavidus McLachlan, 1864" "SPECIES" "INN" NA "VU" NA "Cyrnus" "Polycentropodidae" "Trichoptera" "Insecta" "Arthropoda" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 8.36 2.2 0 0 0 0.04 0.12 0.28 2.64 1.64 0.2 5.84 0 0.16 0 0 2.36 0.48 0 0.4 6.08 0 1.56 1 1 0 0 0 0 0 0 1 0 1.08 7.88 0 0.96 0 0.04 1.16 0.56 0.04 0.32 0.64 0 0.08 3.88 1.56 1.96 0 0.4 "limnobiont" 1.16 2.72 7.6 2.4 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.16 6.8 2 "long" "very_wide" "NO"
"Cyrnus insolutus" "SPEED2ZERO" "Insects" "Cyrnus insolutus McLachlan, 1878" "SPECIES" "INN" NA "NT" NA "Cyrnus" "Polycentropodidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.08 8.24 1.8 0 0.12 0.44 1.04 0.96 1 1.76 0.8 0.04 3.48 0 1 0 0 3 1 0 0 3.72 0 0.48 1 1 0 0 0 0 0 0 1 0 1.28 7.72 0 0.88 0 0 0.68 0.4 0.08 1 0.96 0 0.12 2.64 1.36 1 0.04 0 "limnobiont" 2.2 2.04 8.08 1.92 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 2 5.96 1.96 "long" "very_wide" "YES"
"Cyrnus trimaculatus" "SPEED2ZERO" "Insects" "Cyrnus trimaculatus (Curtis, 1834)" "SPECIES" "INN" NA "LC" NA "Cyrnus" "Polycentropodidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7.84 1.92 0.28 0.24 0.48 0.56 0.64 0.88 1.44 0.76 0.2 3.72 0.08 0.64 0 0 3.28 0.6 0 0 3.84 0 0 1 1 0 0 0 0 0 0 1 0 1.2 8.04 0 1 0 0.04 0.72 0.36 0.08 1.16 0.72 0 0.04 2.88 2.2 1.12 0.12 0.4 "limnophil" 2.04 1.88 8.32 1.8 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 2.28 6.32 1.56 "long" "very_wide" "YES"
"Dictyogenus alpinum" "SPEED2ZERO" "Insects" "Dictyogenus alpinum (Pictet, 1841)" "SPECIES" "INN" NA "LC" NA "Dictyogenus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" ">1" 0 0 2 8 0 0 0 3 5 2 0 0 0 0 0 0 0 0 0 0 2 0 0 8 0 0 1 0 0 0 0 0 0 0 1 0 2.72 6.44 0 0 0 0 0 0 0 5 5 0 0 0 0 0 0 0 "rheophil" 4 1 9.88 0.04 0 0 0 "egg_resist" "cold" "neutral_to_alka" 0 0 1 1 0 0 0 1 9 0 "short" "moderate" "NO"
"Dictyogenus alpinus" "InfoSpecies" "Insects" "Dictyogenus alpinum (Pictet, 1841)" "SPECIES" NA NA "LC" NA "Dictyogenus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "frc" "hemimetabolic" "<=1" 0 0 1 6.88 0 0.52 0.16 1.36 2.76 1.56 1 0.6 0.32 0 0.2 0 2.36 0 0 2.04 2.76 0 0.32 1.84 0 0 1 1 0 0 0 0 0 0 1 0 2.32 6.68 0 0 0 0 0.08 0.28 1.28 2.88 1.48 0 0 1.04 1.36 0 0 0 "rheophil" 3.48 1.44 9.88 0.04 0 0 0 "egg_resist" "cold" "no_pref" 1 1 1 1 0 0 0.08 4.8 4.36 0.2 "short" "very_wide" "YES"
"Dictyogenus fontium" "SPEED2ZERO" "Insects" "Dictyogenus fontium (Ris, 1896)" "SPECIES" "INN" NA "NT" NA "Dictyogenus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" "<=1" 0 0 1.24 6.92 0.2 1.04 1.68 2.52 2.2 0.92 0.4 0.32 0.12 0.04 1 0 1 0 0 3.04 2.68 0.4 0 1.6 0 0 1 1 0 0 0 0 0 0 1 0 2.36 7.08 0 0.16 0 0.04 0.2 0.36 1.32 3.12 1.04 0 0 1.32 1.8 0.24 0.12 0.4 "rheophil" 2.64 1.24 9.6 0.48 0 0 0 "egg_resist" "cold" "no_pref" 0 1 1 0 0 0 0.08 2.96 5.6 0.64 "long" "very_wide" "NO"
"Dictyogenus jurassicum" "SPEED2ZERO" "Insects" "Dictyogenus jurassicum Reding, Launay, Le Doare, Ruffoni & Vinçon, 2019" "SPECIES" "INN" NA NA NA "Dictyogenus" "Perlodidae" "Plecoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "frc" "hemimetabolic" "<=1" 0 0 0.88 6.76 0 0.96 1.88 2.52 2 0.88 0.52 0.44 0.24 0.04 0.8 0.08 0.72 0 0 3.48 2.36 0.44 0 2.84 0 0 1 1 0 0 0 0 0 0 1 0 2.44 7.04 0 0.12 0 0.12 0.28 0.44 1.32 2 0.88 0 0.04 1.44 2.2 0.08 0.4 0.2 "rheophil" 2.44 1.32 9.4 0.6 0 0 0 "egg_resist" "cold" "no_pref" 1 0 1 0 0 0 0.04 3.2 5.92 0.72 "long" "very_wide" "NO"
"Dinocras cephalotes" "SPEED2ZERO" "Insects" "Dinocras cephalotes (Curtis, 1827)" "SPECIES" "INN" NA "LC" NA "Dinocras" "Perlidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "hemimetabolic" ">1" 0 0 2 8 0 0 0 1 2 4 2 1 0 0 0 0 1 0 0 0 0 0 0 9 0 0 1 1 0 0 0 0 0 0 1 0 3 7 0 0 0 0 0 0 0 6 2 0 0 2 0 0 0 0 "rheophil" 4 2 10 0 0 0 0 "egg_resist" "mixed" "neutral_to_alka" 1 1 1 1 1 1 0 3 7 0 "short" "very_wide" "NO"
"Dinocras ferreri" "SPEED2ZERO" "Insects" "Dinocras ferreri (Pictet, 1841)" "SPECIES" "INN" NA "EN" NA "Dinocras" "Perlidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "frc" "hemimetabolic" "<=1" 0 0 1.6 7.24 0 0.24 0.12 1.08 3.04 2.56 1.32 0.52 0.24 0.04 0.2 0 2.8 0 0 1.04 2.04 0 0 1.72 0 0 1 1 0 0 0 0 0 0 1 0 3.4 6.76 0 0 0 0.04 0.12 0.12 1.04 3.6 2 0 0 0.56 1.4 0 0 0 "rheo_to_limnophil" 4.04 1.4 9.8 0.12 0 0 0 "egg_resist" "mixed" "no_pref" 1 0 1 0 0 0 0.04 4.12 4.92 0.4 "short" "very_wide" "NO"
"Dinocras megacephala" "SPEED2ZERO" "Insects" "Dinocras megacephala (Klapálek, 1907)" "SPECIES" "INN" NA "VU" NA "Dinocras" "Perlidae" "Plecoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "frc" "hemimetabolic" "<=1" 0 0 1.16 7.2 0.32 0.24 0.12 0.8 3.04 2.56 1.68 0.84 0.24 0.04 0.08 0 2.64 0 0 1.2 2.64 0 0 2 0 0 1 1 0 0 0 0 0 0 1 0 3.04 7.04 0 0.08 0 0.04 0.04 0.2 1.12 3.44 2.32 0 0 0.8 0.88 0.16 0 0 "rheophil" 4.08 1.48 9.84 0.16 0 0 0 "egg_resist" "mixed" "no_pref" 1 0 1 0 0 0 0.04 4.28 4.96 0.24 "short" "very_wide" "NO"
"Diplectrona atra" "SPEED2ZERO" "Insects" "Diplectrona atra McLachlan, 1878" "SPECIES" "INN" NA "VU" NA "Diplectrona" "Hydropsychidae" "Trichoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 7 3.08 0.08 2.16 2.36 0.44 0.28 0.72 1.4 0.6 0 2.44 0 1.24 0 0 2.12 0.72 0 0.64 1.28 0 0 1 1 0 0 0 0 0 0 1 0 1.2 8 0 1.16 0 0 0.44 0.24 0 1 1.16 0 0.04 1.84 0.16 1.4 0.08 0.4 "rheo_to_limnophil" 1.68 1.72 7.84 2.24 0 0 0 "no_resist" "cold" "no_pref" 1 1 0 0 0 0 0.04 0.92 6.64 2.56 "long" "very_wide" "NO"
"Drusus alpinus" "InfoSpecies" "Insects" "Drusus alpinus (Meyer-Duer, 1875)" "SPECIES" "INN" NA "EN" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 6.96 3 0 2.44 2.6 0.56 0.28 0.32 0.44 0.28 0 3.24 0 1.2 0 0 3.48 0.44 0 0.08 2.12 0 0.4 1 1 0 0 0 0 0 0 1 0 1.2 7.92 0 1.16 0 0 0.44 0.24 0.04 0.8 1.12 0 0 3.2 2.16 0.52 0.2 0.2 "rheo_to_limnophil" 1.56 1.44 7.72 2.48 0 0 0 "no_resist" "cold" "no_pref" 1 1 1 0 0 0 0 1 6.64 2.68 "long" "very_wide" "NO"
"Drusus annulatus" "SPEED2ZERO" "Insects" "Drusus annulatus (Stephens, 1837)" "SPECIES" "INN" NA "LC" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 7 3 0 3 3 4 0 0 0 0 0 0 0 8 0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 2 6 0 2 0 0 0 0 0 3 7 0 0 0 0 0 0 0 "rheophil" 3 1 8.04 1.92 0 0 0 "no_resist" "cold" "no_pref" 1 1 1 0 0 0 0 0 3 7 "short" "moderate" "NO"
"Drusus biguttatus" "SPEED2ZERO" "Insects" "Drusus biguttatus (Pictet, 1834)" "SPECIES" "INN" NA "LC" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 7.16 1.88 0.12 0.88 1.56 1.16 1.2 1 1.16 0.44 0 2.44 0.04 2.16 0 0 2.48 0.96 0 0.04 1.16 0 0 1 1 0 0 0 0 0 0 1 0 1.24 7.8 0 0.92 0 0.12 0.24 0.48 0.24 1.72 1.56 0 0.08 1.88 2.04 0.88 0.04 0 "rheo_to_limnophil" 2.64 1.6 8.56 1.72 0 0 0 "no_resist" "cold" "no_pref" 1 0 1 0 0 0 0 1.12 7.2 2.16 "long" "very_wide" "YES"
"Drusus chapmani" "InfoSpecies" "Insects" "Drusus chapmani McLachlan, 1901" "SPECIES" "INN" NA "NE" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 7.08 2.64 0.08 0.4 1.36 1.52 1.6 1.2 0.76 0.24 0 2.24 0 1.72 0 0 2.8 0.64 0 0.4 1.68 0 0 1 1 0 0 0 0 0 0 1 0 1.16 7.88 0 1 0 0 0.32 0.04 0.08 1.76 1.48 0 0 1.2 1.84 0.72 0.04 0.2 "limno_to_rheophil" 2.8 1.44 8.08 1.92 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.24 6 2.56 "long" "very_wide" "YES"
"Drusus chrysotus" "SPEED2ZERO" "Insects" "Drusus chrysotus (Rambur, 1842)" "SPECIES" "INN" NA "NT" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "vec" "holometabolic" "<=1" 0 0 0 7.6 2.4 0 1.72 1.48 0.48 0.2 0.56 1.08 0.72 0 3.04 0 0.72 0 0 4.24 0.68 0 0.04 1.6 0 0 1 1 0 0 0 0 0 0 1 0 1.08 8.04 0 1.12 0 0 0.48 0.56 0.16 0.44 1 0 0.4 2.12 2.36 0.76 1.04 0 "limno_to_rheophil" 1.72 1.72 7.84 2.16 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0.12 0.76 6.16 3.32 "long" "very_wide" "NO"
"Drusus discolor" "SPEED2ZERO" "Insects" "Drusus discolor (Rambur, 1842)" "SPECIES" "INN" NA "LC" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0 7 3 0 1 7 2 0 0 0 0 0 0 0 1 0 0 0 0 0 4 5 0 0 1 1 0 0 0 0 0 0 1 0 0.96 7.96 0 1.36 0 0 0 0 0 3 7 0 0 0 0 0 0 0 "rheophil" 2 1 7.96 2.04 0 0 0 "no_resist" "cold" "no_pref" 0 0 1 1 1 1 0 1 8 1 "long" "moderate" "NO"
"Drusus improvisus" "InfoSpecies" "Insects" "Drusus improvisus (McLachlan, 1884)" "SPECIES" NA NA "NE" NA "Drusus" "Limnephilidae" "Trichoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "fic" "holometabolic" "<=1" 0 0 0.08 7.64 1.88 0 0.68 1.08 1.12 1.04 1.52 1.2 0.36 0.04 2.12 0 1.2 0 0 3.36 1.04 0 0.4 1.76 0 0 1 1 0 0 0 0 0 0 1 0 1.68 7.68 0 1.08 0 0 0.4 0.6 0.56 1.64 1.2 0 0 1.6 2.08 1.2 0.04 0 "rheo_to_limnophil" 2.56 1.76 8.16 1.84 0 0 0 "no_resist" "mixed" "no_pref" 1 1 1 0 0 0 0 1.72 6.48 1.76 "long" "very_wide" "YES"
