"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Fos" "Ter" "Aqu" "Arb" "Aer" "HAB_1" "HAB_2" "HAB_3" "HAB_4" "HAB_5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Cont" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Trapeliopsis pseudogranulosa" "SPEED2ZERO" "Lichens" "Trapeliopsis pseudogranulosa Coppins & P.James" "SPECIES" "INN" NA "LC" NA "Trapeliopsis" "Trapeliaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "E" 0 0 0 0 1 1 0 0 0 5 10 5 10 2 2 39673.9929887508 "NO"
"Trapeliopsis viridescens" "InfoSpecies" "Lichens" "Trapeliopsis viridescens (J.F.Gmel.) Coppins & P.James" "SPECIES" NA NA NA NA "Trapeliopsis" "Trapeliaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 "present" 1 0 0 1 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 11 1 6 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 5 9 5 10 2 3 20607356.9210083 "NO"
"Trapeliopsis wallrothii" "InfoSpecies" "Lichens" "Trapeliopsis wallrothii (Flörke ex Spreng.) Hertel & Gotth.Schneid." "SPECIES" NA NA NA NA "Trapeliopsis" "Trapeliaceae" "Baeomycetales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 1 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "E" 0 0 0 0 0 1 0 0 0 9 7 5 3 9 4 32414489.2874705 "NO"
"Tremolecia atrata" "InfoSpecies" "Lichens" "Tremolecia atrata (Ach.) Hertel" "SPECIES" NA NA NA NA "Tremolecia" "Hymeneliaceae" "Hymeneliales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 1 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7 1 5 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 1 4 7 3 3 33207899.1738642 "NO"
"Trichophyton verrucosum" "InfoSpecies" "Lichens" "Trichophyton verrucosum E.Bodin" "SPECIES" "INN" NA "NE" NA "Trichophyton" "Arthrodermataceae" "Onygenales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent, present" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 3 1 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 0 1 1 0 8 5 4 6 2 2 39673.9929887508 "YES"
"Trimmatothele perquisita" "InfoSpecies" "Lichens" "Trimmatothele perquisita (Norman) Norman ex Zahlbr." "SPECIES" NA NA NA NA "Trimmatothele" "Verrucariaceae" "Verrucariales" "Eurotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 0 0 1 0 1 0 0 0 "absent" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7 1 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 8 10 10 10 8 9 39673.9929887508 "NO"
"Tuckermannopsis chlorophylla" "InfoSpecies" "Lichens" "Nephromopsis chlorophylla (Willd.) Divakar, A.Crespo & Lumbsch" "SPECIES" NA NA NA NA "Nephromopsis" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 0 "present" 1 0 0 0 0 0 0 "absent, present" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 1 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 1 1 1 0 6 2 4 5 3 1 5855098.84262709 "NO"
"Tuckneraria laureri" "InfoSpecies" "Lichens" "Tuckneraria laureri (Kremp.) Randlane & A.Thell" "SPECIES" NA NA NA NA "Tuckneraria" "Parmeliaceae" "Lecanorales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 "epruinose" "absent, present" 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 1 1 0 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 7 2 5 5 4 2 32414489.2874705 "NO"
"Umbilicaria cinerascens" "InfoSpecies" "Lichens" "Umbilicaria cinerascens (Arnold) Frey" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 2 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 6 4 3 5 5 31259362.7626235 "NO"
"Umbilicaria cinereorufescens" "InfoSpecies" "Lichens" "Umbilicaria cinereorufescens (Schaer.) Frey" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "pruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 1 0 1 0 0 0 0 0 "present" 0 1 5 6 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7 10 5 2 7 5 33207899.1738642 "NO"
"Umbilicaria crustulosa" "InfoSpecies" "Lichens" "Umbilicaria crustulosa (Ach.) Lamy" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose, pruinose" "absent" 0 1 1 0 1 1 0 0 0 1 1 0 1 1 0 0 "present" 1 0 0 0 1 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 1 1 0 0 "present" 8 1 0 0 0 1 0 1 0 0 0 0 0 "present" 0 1 7 7 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 4 2 7 4 3 33207899.1738642 "NO"
"Umbilicaria crustulosa subsp. crustulosa" "InfoSpecies" "Lichens" NA "SUBSPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 7 1 3 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 8 1 6 5 6 3 31259362.7626235 "YES"
"Umbilicaria cylindrica" "InfoSpecies" "Lichens" "Umbilicaria cylindrica (L.) Delise" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose, pruinose" "present" 0 1 0 0 1 0 0 0 0 1 1 0 1 1 0 0 "present" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 1 0 0 0 0 0 "absent" 1 0 7 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 5 4 7 5 3 5855098.84262709 "NO"
"Umbilicaria cylindrica s.l." "InfoSpecies" "Lichens" "Umbilicaria cylindrica (L.) Delise" "SPECIES" NA NA "NE" NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 1 1 0 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 9 5 5 6 6 5 39673.9929887508 "YES"
"Umbilicaria decussata" "InfoSpecies" "Lichens" "Umbilicaria decussata (Vill.) Zahlbr." "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "pruinose" "absent" 1 1 1 0 1 0 0 0 1 1 0 0 1 0 0 0 "present" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 5 6 7 4 5 32414489.2874705 "NO"
"Umbilicaria deusta" "InfoSpecies" "Lichens" "Umbilicaria deusta (L.) Baumg." "SPECIES" NA NA "NE" NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 1 0 0 "present" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 1 0 0 0 0 0 0 0 "absent" 1 0 5 1 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 3 4 7 5 6 32414489.2874705 "NO"
"Umbilicaria grisea" "InfoSpecies" "Lichens" "Umbilicaria hirsuta (Sw. ex Westr.) Ach." "SPECIES" NA NA "NE" NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "pruinose" "absent" 1 1 1 0 1 0 0 0 1 1 1 1 1 1 0 0 "absent, present" 1 0 0 0 1 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 1 0 0 0 1 0 0 0 0 0 0 0 "present" 0 1 12 3 4 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 6 2 5 4 4 20607356.9210083 "NO"
"Umbilicaria hirsuta" "InfoSpecies" "Lichens" "Umbilicaria hirsuta (Sw. ex Westr.) Ach." "SPECIES" NA NA "NE" NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 1 0 1 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 10 6 5 6 5 33207899.1738642 "NO"
"Umbilicaria hyperborea" "InfoSpecies" "Lichens" "Umbilicaria hyperborea (Ach.) Hoffm." "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "absent, present" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 10 6 4 7 7 5855098.84262709 "NO"
"Umbilicaria laevis" "InfoSpecies" "Lichens" "Umbilicaria laevis (Schaerer) Frey" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 5 3 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 1 0 0 7 10 5 2 4 4 32414489.2874705 "NO"
"Umbilicaria leiocarpa" "InfoSpecies" "Lichens" "Umbilicaria leiocarpa DC." "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "pruinose" "absent" 1 1 1 0 1 0 0 0 1 0 0 0 1 0 0 0 "absent" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 1 "present" 8 1 0 0 0 1 0 0 0 0 0 0 0 "absent" 1 0 6 3 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 5 5 5 6 9 33207899.1738642 "NO"
"Umbilicaria maculata" "InfoSpecies" "Lichens" "Umbilicaria maculata Krzew., M.P.Martín & M.A.García" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 "absent, present" 1 0 0 0 0 0 0 "absent, present" "absent" "absent, present" 1 0 0 0 0 1 1 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 3 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 8 4 3 5 3 3 5855098.84262709 "NO"
"Umbilicaria microphylla" "InfoSpecies" "Lichens" "Umbilicaria microphylla (Laurer) Massal." "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "present" "absent" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7 4 1 9 2 1 15284962.3173401 "NO"
"Umbilicaria nylanderiana" "InfoSpecies" "Lichens" "Umbilicaria nylanderiana (Zahlbr.) H.Magn." "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 "absent, present" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 1 0 0 0 1 0 1 0 0 0 0 0 "present" 0 1 5 3 5 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 7 6 6 6 5 32414489.2874705 "NO"
"Umbilicaria pallens" "InfoSpecies" "Lichens" "Umbilicaria pallens Poelt" "SPECIES" NA NA NA NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 0 "present" 1 0 0 0 1 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 1 1 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5 1 0 1 0 0 0 0 "present" "absent, present" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 5 3 5 5 4 31259362.7626235 "YES"
"Umbilicaria polyphylla" "InfoSpecies" "Lichens" "Umbilicaria polyphylla (L.) Baumg." "SPECIES" NA NA "NE" NA "Umbilicaria" "Umbilicariaceae" "Umbilicariales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "epruinose" "absent" 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "absent" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 1 1 0 0 "present" 8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 3 1 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8 3 5 7 4 4 32414489.2874705 "NO"
